CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2018-16376 - LOW -  openjpeg: Heap-based buffer overflow in function t2_encode_packet in src/lib/openmj2/t2.c
CVE-2018-16375 - LOW -  openjpeg: Heap-based buffer overflow in pnmtoimage function in bin/jpwl/convert.c
CVE-2017-12982 - LOW -  openjpeg: Memory allocation failure in the opj_image_create function
CVE-2016-10505 - LOW -  openjpeg: NULL pointer dereference in imagetopnm function in convert.c
CVE-2017-17479 - LOW -  openjpeg: Stack-buffer overflow in the pgxtoimage function
CVE-2018-20845 - LOW -  openjpeg: division-by-zero in functions pi_next_pcrl, pi_next_cprl, and pi_next_rpcl in openmj2/pi.c
CVE-2018-20847 - LOW -  openjpeg: integer overflow in function opj_get_encoding_parameters in openjp2/pi.c
CVE-2018-5727 - LOW -  openjpeg: integer overflow in opj_t1_encode_cblks in src/lib/openjp2/t1.c
CVE-2018-20846 - LOW -  openjpeg: out-of-bounds read in functions pi_next_lrcp, pi_next_rlcp, pi_next_rpcl, pi_next_pcrl, pi_next_rpcl, and pi_next_cprl in openmj2/pi.c leads to denial of service
CVE-2019-13565 - LOW -  openldap: ACL restrictions bypass due to sasl_ssf value being set permanently
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2019-13057 - LOW -  openldap: Information disclosure issue in slapd component
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2019-6110 - LOW -  openssh: Acceptance and display of arbitrary stderr allows for spoofing of scp client output
CVE-2020-14145 - LOW -  openssh: Observable discrepancy leading to an information leak in the algorithm negotiation
CVE-2016-20012 - LOW -  openssh: Public key information leak
CVE-2018-15919 - LOW -  openssh: User enumeration via malformed packets in authentication requests
CVE-2021-36368 - LOW -  openssh: possible bypass of fido 2 devices and ssh-askpass
CVE-2020-15778 - LOW -  openssh: scp allows command injection when using backtick characters in the destination argument
CVE-2020-12062 - LOW -  openssh: scp can send duplicate responses to the server upon a utimes system call failure leading to overwrite of arbitrary files
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2020-1968 - LOW -  openssl: Information exposure when DH secret are reused across multiple TLS connections
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-1563 - LOW -  openssl: information disclosure in PKCS7_dataDecode and CMS_decrypt_set1_pkey
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2013-4472 - LOW -  poppler, xpdf: insecure temporary file
CVE-2017-2814 - LOW -  poppler: Heap-buffer overflow in DCTStream::readScan()
CVE-2017-2818 - LOW -  poppler: Heap-buffer overflow in the image rendering functionality
CVE-2017-2820 - LOW -  poppler: Integer overflow in the JPEG 2000 image parsing functionality
CVE-2018-19149 - LOW -  poppler: NULL pointer dereference in _poppler_attachment_new
CVE-2017-7511 - LOW -  poppler: Null pointer dereference in pdfunite via crafted documents
CVE-2017-9083 - LOW -  poppler: Null pointer dereference in the JPXStream::readUByte function
CVE-2017-7515 - LOW -  poppler: Stack exhaustion due to infinite recursive call in pdfunite
CVE-2019-10871 - LOW -  poppler: heap-based buffer over-read in function PSOutputDev::checkPageSlice in PSOutputDev.cc
CVE-2019-11026 - LOW -  poppler: infinite recursion in function FontInfoScanner::scanFonts in FontInfo.cc
CVE-2018-18897 - LOW -  poppler: memory leak in GfxColorSpace::setDisplayProfile in GfxState.cc
CVE-2019-10873 - LOW -  poppler: null-pointer dereference in function SplashClip::clipAALine in splash/SplashClip.cc
CVE-2018-13988 - LOW -  poppler: out of bounds read in pdfunite
CVE-2018-19059 - LOW -  poppler: out-of-bounds read in EmbFile::save2 in FileSpec.cc
CVE-2018-19060 - LOW -  poppler: pdfdetach utility does not validate save paths
CVE-2018-20551 - LOW -  poppler: reachable Object::getString assertion in AnnotRichMedia class in Annot.c
CVE-2019-9543 - LOW -  poppler: recursive function call in JBIG2Stream::readGenericBitmap() in JBIG2Stream.cc causing denial of service
CVE-2019-9545 - LOW -  poppler: recursive function call in JBIG2Stream::readTextRegion() in JBIG2Stream.cc causing denial of service
CVE-2019-9903 - LOW -  poppler: stack consumption in function Dict::find() in Dict.cc
CVE-2019-18348 - LOW -  python: CRLF injection via the host part of the url passed to urlopen()
CVE-2017-17522 - LOW -  python: Command injection in Lib/webbrowser.py
CVE-2008-4108 - LOW -  python: Generic FAQ wizard moving tool insecure auxiliary /tmp file usage (symlink attack possible)
CVE-2018-1000030 - LOW -  python: Heap-Buffer-Overflow and Heap-Use-After-Free in Objects/fileobject.c
CVE-2019-9674 - LOW -  python: Nested zip file (Zip bomb) vulnerability in Lib/zipfile.py
CVE-2013-7040 - LOW -  python: hash secret can be recovered remotely
CVE-2019-20907 - LOW -  python: infinite loop in the tarfile module via crafted TAR archive
CVE-2020-8492 - LOW -  python: wrong backtracking in urllib.request.AbstractBasicAuthHandler allows for a ReDoS
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2020-11656 - LOW -  sqlite: use-after-free in the ALTER TABLE implementation
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
CVE-2018-6954 - LOW -  systemd: Mishandled symlinks in systemd-tmpfiles allows local users to obtain ownership of arbitrary files
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2017-18078 - LOW -  systemd: Unsafe handling of hard links allowing privilege escalation
CVE-2017-1000082 - LOW -  systemd: fails to parse usernames that start with digits
CVE-2018-16888 - LOW -  systemd: kills privileged process if unprivileged PIDFile was tampered
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2021-4217 - LOW -  unzip: Null pointer dereference in Unicode strings code
CVE-2019-13232 - LOW -  unzip: overlapping of files in ZIP container leads to denial of service
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2021-44269 - LOW -  wavpack: heap Out-of-bounds Read
CVE-2021-35043 - MEDIUM -  AntiSamy: XSS via HTML attributes
GHSA-673j-qm5f-xpv8 - MEDIUM -  Arbitrary File Write Vulnerability
CVE-2022-29577 - MEDIUM -  Cross-site Scripting in OWASP AntiSamy
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2013-2035 - MEDIUM -  HawtJNI: predictable temporary file name leading to local arbitrary code execution
CVE-2018-18025 - MEDIUM -  ImageMagick:  heap-based buffer over-read in the EncodeImage function of coders/pict.c
CVE-2017-1000476 - MEDIUM -  ImageMagick: CPU exhaustion vulnerability in function ReadDDSInfo in coders/dds.c
CVE-2021-20243 - MEDIUM -  ImageMagick: Division by zero in GetResizeFilterWeight in MagickCore/resize.c
CVE-2021-20244 - MEDIUM -  ImageMagick: Division by zero in ImplodeImage in MagickCore/visual-effects.c
CVE-2021-20246 - MEDIUM -  ImageMagick: Division by zero in ScaleResampleFilter in MagickCore/resample.c
CVE-2021-20245 - MEDIUM -  ImageMagick: Division by zero in WriteAnimatedWEBPImage() in coders/webp.c
CVE-2021-20241 - MEDIUM -  ImageMagick: Division by zero in WriteJP2Image() in coders/jp2.c
CVE-2017-14249 - MEDIUM -  ImageMagick: Division by zero in the GetPixelCacheTileSize function
CVE-2017-13133 - MEDIUM -  ImageMagick: Improper input validadion in load_level function in coders/xcf.c
CVE-2017-17681 - MEDIUM -  ImageMagick: Infinite loop in ReadPSDChannelZip function in coders/psd.c
CVE-2018-10177 - MEDIUM -  ImageMagick: Infinite loop in coders/png.c:ReadOneMNGImage() allows attackers to cause a denial of service via crafted MNG file
CVE-2017-14741 - MEDIUM -  ImageMagick: Infinite loop in the ReadCAPTIONImage function
CVE-2017-14341 - MEDIUM -  ImageMagick: Infinite loop in the ReadWPGImage function
CVE-2017-14173 - MEDIUM -  ImageMagick: Integer overflow in the function ReadTXTImage()
CVE-2017-14174 - MEDIUM -  ImageMagick: Lack of EOF check in the ReadPSDLayersInternal() function
CVE-2017-14175 - MEDIUM -  ImageMagick: Lack of EOF check in the ReadXBMImage() function
CVE-2017-14172 - MEDIUM -  ImageMagick: Lack of an EOF check in ReadPSImage() function
CVE-2017-13061 - MEDIUM -  ImageMagick: Length-validation vulnerability was found in the function ReadPSDLayersInternal function
CVE-2018-7443 - MEDIUM -  ImageMagick: Memory allocation failure in ReadTIFFImage function in memory.c
CVE-2017-12693 - MEDIUM -  ImageMagick: Memory exhaustion in ReadBMPImage function in coders/bmp.c in ImageMagick
CVE-2017-12643 - MEDIUM -  ImageMagick: Memory exhaustion in ReadOneJNGImage function in coders\png.c
CVE-2017-12691 - MEDIUM -  ImageMagick: Memory exhaustion in ReadOneLayer function in coders/xcf.c
CVE-2017-12692 - MEDIUM -  ImageMagick: Memory exhaustion in ReadVIFFImage function in coders/viff.c
CVE-2017-12563 - MEDIUM -  ImageMagick: Memory exhaustion in the function ReadPSDImage
CVE-2017-13658 - MEDIUM -  ImageMagick: Missing NULL check in the ReadMATImage function
CVE-2017-13768 - MEDIUM -  ImageMagick: NULL pointer dereference in IdentifyImage function in MagickCore/identify.c
CVE-2017-14060 - MEDIUM -  ImageMagick: NULL pointer dereference in ReadCUTImage function
CVE-2021-3596 - MEDIUM -  ImageMagick: NULL pointer dereference in ReadSVGImage() in coders/svg.c
CVE-2017-14400 - MEDIUM -  ImageMagick: NULL pointer dereference in the GetVirtualPixels function
CVE-2017-14505 - MEDIUM -  ImageMagick: Null pointer dereference in DrawGetStrokeDashArray function in wand/drawing-wand.c
CVE-2017-17682 - MEDIUM -  ImageMagick: Resource exhaustion in ExtractPostscript function in coders/wpg.c
CVE-2017-12875 - MEDIUM -  ImageMagick: Resource exhaustion in WritePixelCachePixels function in coders/xcf.c
CVE-2017-12674 - MEDIUM -  ImageMagick: Resource exhaustion in the function ReadPDBImage
CVE-2017-14528 - MEDIUM -  ImageMagick: Use-after-free in the TIFFSetProfiles function
CVE-2017-18252 - MEDIUM -  ImageMagick: assertion failure in MogrifyImageList function in MagickWand/mogrify.c
CVE-2019-11472 - MEDIUM -  ImageMagick: denial of service in ReadXWDImage in coders/xwd.c in the XWD image parsing component
CVE-2019-11470 - MEDIUM -  ImageMagick: denial of service in cineon parsing component
CVE-2017-17914 - MEDIUM -  ImageMagick: denial of service in the function ReadOnePNGImage in coders/png.c
CVE-2020-27760 - MEDIUM -  ImageMagick: division by zero at MagickCore/enhance.c
CVE-2020-27750 - MEDIUM -  ImageMagick: division by zero in MagickCore/colorspace-private.h
CVE-2019-14981 - MEDIUM -  ImageMagick: division by zero in MeanShiftImage in MagickCore/feature.c
CVE-2019-13454 - MEDIUM -  ImageMagick: division by zero in RemoveDuplicateLayers in MagickCore/layer.c
CVE-2018-9133 - MEDIUM -  ImageMagick: excessive iteration in the DecodeLabImage and EncodeLabImage functions in coders/tiff.c
CVE-2020-25664 - MEDIUM -  ImageMagick: heap-based buffer overflow in PopShortPixel in MagickCore/quantum-private.h
CVE-2020-25674 - MEDIUM -  ImageMagick: heap-based buffer overflow in WriteOnePNGImage in coders/png.c
CVE-2020-25665 - MEDIUM -  ImageMagick: heap-based buffer overflow in WritePALMImage in coders/palm.c
CVE-2022-1115 - MEDIUM -  ImageMagick: heap-buffer-overflow in PushShortPixel of quantum-private.h
CVE-2017-18273 - MEDIUM -  ImageMagick: infinite loop ReadTXTImage  in function in coders/txt.c
CVE-2017-18271 - MEDIUM -  ImageMagick: infinite loop in ReadMIFFImage function in coders/miff.c
CVE-2018-20467 - MEDIUM -  ImageMagick: infinite loop in coders/bmp.c
CVE-2018-18024 - MEDIUM -  ImageMagick: infinite loop in the ReadBMPImage function of the coders/bmp.c
CVE-2017-12140 - MEDIUM -  ImageMagick: integer signedness error in ReadDCMImage function
CVE-2018-16643 - MEDIUM -  ImageMagick: missing check for fputc function in multiple files
CVE-2019-15139 - MEDIUM -  ImageMagick: out-of-bounds read in ReadXWDImage in coders/xwd.c
CVE-2020-25676 - MEDIUM -  ImageMagick: outside the range of representable values of type 'long' and integer overflow at MagickCore/pixel.c and MagickCore/cache.c
CVE-2020-27762 - MEDIUM -  ImageMagick: outside the range of representable values of type 'unsigned char' at coders/hdr.c
CVE-2021-39212 - MEDIUM -  ImageMagick: possible read or write in postscript files
CVE-2021-20176 - MEDIUM -  ImageMagick: processing crafted file leads to division by zero
CVE-2018-16749 - MEDIUM -  ImageMagick: reachable assertion in ReadOneJNGImage in coders/png.c
CVE-2020-27770 - MEDIUM -  ImageMagick: unsigned offset overflowed at MagickCore/string.c
CVE-2014-0149 - MEDIUM -  JBoss Seam: XSS flaw in remoting
CVE-2022-22747 - MEDIUM -  Mozilla: Crash when handling empty pkcs7 sequence
CVE-2022-21305 - MEDIUM -  OpenJDK: Array indexing issues in LIRGenerator (Hotspot, 8272014)
CVE-2020-2800 - MEDIUM -  OpenJDK: CRLF injection into HTTP headers in HttpServer (Lightweight HTTP Server, 8234825)
CVE-2021-35564 - MEDIUM -  OpenJDK: Certificates with end dates too far in the future can corrupt keystore (Keytool, 8266137)
CVE-2021-35586 - MEDIUM -  OpenJDK: Excessive memory allocation in BMPImageReader (ImageIO, 8267735)
CVE-2022-21360 - MEDIUM -  OpenJDK: Excessive memory allocation in BMPImageReader (ImageIO, 8273756)
CVE-2021-35561 - MEDIUM -  OpenJDK: Excessive memory allocation in HashMap and HashSet (Utility, 8266097)
CVE-2021-35556 - MEDIUM -  OpenJDK: Excessive memory allocation in RTFParser (Swing, 8265167)
CVE-2021-35559 - MEDIUM -  OpenJDK: Excessive memory allocation in RTFReader (Swing, 8265580)
CVE-2022-21340 - MEDIUM -  OpenJDK: Excessive resource use when reading JAR manifest attributes (Libraries, 8272026)
CVE-2019-2949 - MEDIUM -  OpenJDK: Improper handling of Kerberos proxy credentials (Kerberos, 8220302)
CVE-2022-21434 - MEDIUM -  OpenJDK: Improper object-to-string conversion in AnnotationInvocationHandler (Libraries, 8277672)
CVE-2022-21293 - MEDIUM -  OpenJDK: Incomplete checks of StringBuffer and StringBuilder during deserialization (Libraries, 8270392)
CVE-2021-2163 - MEDIUM -  OpenJDK: Incomplete enforcement of JAR signing disabled algorithms (Libraries, 8249906)
CVE-2022-21294 - MEDIUM -  OpenJDK: Incorrect IdentityHashMap size checks during deserialization (Libraries, 8270416)
CVE-2022-21296 - MEDIUM -  OpenJDK: Incorrect access checks in XMLEntityManager (JAXP, 8270498)
CVE-2019-2989 - MEDIUM -  OpenJDK: Incorrect handling of HTTP proxy responses in HttpURLConnection (Networking, 8225298)
CVE-2020-14556 - MEDIUM -  OpenJDK: Incorrect handling of access control context in ForkJoinPool (Libraries, 8237117)
CVE-2020-2593 - MEDIUM -  OpenJDK: Incorrect isBuiltinStreamHandler check causing URL normalization issues (Networking, 8228548)
CVE-2021-35567 - MEDIUM -  OpenJDK: Incorrect principal selection when using Kerberos Constrained Delegation (Libraries, 8266689)
CVE-2019-2684 - MEDIUM -  OpenJDK: Incorrect skeleton selection in RMI registry server-side dispatch handling (RMI, 8218453)
CVE-2021-2369 - MEDIUM -  OpenJDK: Incorrect verification of JAR files with multiple MANIFEST.MF files (Library, 8260967)
CVE-2022-21299 - MEDIUM -  OpenJDK: Infinite loop related to incorrect handling of newlines in XMLEntityScanner (JAXP, 8270646)
CVE-2022-21282 - MEDIUM -  OpenJDK: Insufficient URI checks in the XSLT TransformerImpl (JAXP, 8270492)
CVE-2019-2762 - MEDIUM -  OpenJDK: Insufficient checks of suppressed exceptions in deserialization (Utilities, 8212328)
CVE-2022-21341 - MEDIUM -  OpenJDK: Insufficient checks when deserializing exceptions in ObjectInputStream (Serialization, 8272236)
CVE-2019-2999 - MEDIUM -  OpenJDK: Insufficient filtering of HTML event attributes in Javadoc (Javadoc, 8226765)
CVE-2022-21365 - MEDIUM -  OpenJDK: Integer overflow in BMPImageReader (ImageIO, 8273838)
CVE-2020-14792 - MEDIUM -  OpenJDK: Integer overflow leading to out-of-bounds access (Hotspot, 8241114)
CVE-2021-35565 - MEDIUM -  OpenJDK: Loop in HttpsServer triggered during TLS session close (JSSE, 8254967)
CVE-2019-2816 - MEDIUM -  OpenJDK: Missing URL format validation (Networking, 8221518)
CVE-2020-14803 - MEDIUM -  OpenJDK: Race condition in NIO Buffer boundary checks (Libraries, 8244136)
CVE-2020-2781 - MEDIUM -  OpenJDK: Re-use of single TLS session for new connections (JSSE, 8234408)
CVE-2020-2830 - MEDIUM -  OpenJDK: Regular expression DoS in Scanner (Concurrency, 8236201)
CVE-2019-2745 - MEDIUM -  OpenJDK: Side-channel attack risks in Elliptic Curve (EC) cryptography (Security, 8208698)
CVE-2022-21496 - MEDIUM -  OpenJDK: URI parsing inconsistencies (JNDI, 8278972)
CVE-2022-21349 - MEDIUM -  OpenJDK: Unaligned memory access in ContextualGlyphSubstProc2 (2D, 8273748)
CVE-2019-2769 - MEDIUM -  OpenJDK: Unbounded memory allocation during deserialization in Collections (Utilities, 8213432)
CVE-2022-21426 - MEDIUM -  OpenJDK: Unbounded memory allocation when compiling crafted XPath expressions (JAXP, 8270504)
CVE-2021-35578 - MEDIUM -  OpenJDK: Unexpected exception raised during TLS handshake (JSSE, 8267729)
CVE-2019-2975 - MEDIUM -  OpenJDK: Unexpected exception thrown during regular expression processing in Nashorn (Scripting, 8223518)
CVE-2022-21283 - MEDIUM -  OpenJDK: Unexpected exception thrown in regex Pattern (Libraries, 8268813)
CVE-2020-2601 - MEDIUM -  OpenJDK: Use of unsafe RSA-MD5 checksum in Kerberos TGS (Security, 8229951)
CVE-2021-35550 - MEDIUM -  OpenJDK: Weak ciphers preferred over stronger ones for TLS (JSSE, 8264210)
CVE-2020-14621 - MEDIUM -  OpenJDK: XML validation manipulation due to incomplete application of the use-grammar-pool-only feature (JAXP, 8242136)
CVE-2020-14410 - MEDIUM -  SDL2: Heap-based buffer over-read in Blit_3or4_to_3or4__inversed_rgb in video/SDL_blit_N.c via a crafted .BMP file
CVE-2019-13626 - MEDIUM -  SDL: integer overflow in IMA_ADPCM_decode() in audio/SDL_wave.c leads to heap-based buffer over-read in Fill_IMA_ADPCM_block
CVE-2020-26259 - MEDIUM -  XStream: arbitrary file deletion on the local host when unmarshalling
CVE-2020-1945 - MEDIUM -  ant: insecure temporary file vulnerability
CVE-2018-11771 - MEDIUM -  apache-commons-compress: ZipArchiveInputStream.read() fails to identify correct EOF allowing for DoS via crafted zip
CVE-2021-29425 - MEDIUM -  apache-commons-io: Limited path traversal in Apache Commons IO 2.2 to 2.6
CVE-2020-13956 - MEDIUM -  apache-httpclient: incorrect handling of malformed authority component in request URIs
CVE-2020-27350 - MEDIUM -  apt: integer overflows and underflows while parsing .deb packages
CVE-2021-3468 - MEDIUM -  avahi: Local DoS by event-busy-loop from writing long lines to /run/avahi-daemon/socket
CVE-2020-15522 - MEDIUM -  bouncycastle: Timing issue within the EC math library
CVE-2017-18248 - MEDIUM -  cups: Invalid usernames handled in scheduler/ipp.c:add_job() allow remote attackers to cause a denial of service
CVE-2018-4300 - MEDIUM -  cups: Session cookie generated by the CUPS web interface is easy to guess
CVE-2020-10001 - MEDIUM -  cups: access to uninitialized buffer in ipp.c
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2021-22876 - MEDIUM -  curl: Leak of authentication credentials in URL via automatic Referer
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2020-12049 - MEDIUM -  dbus: denial of service via file descriptor leak
CVE-2018-1313 - MEDIUM -  derby: Externally-controlled input vulnerability allows remote attacker to boot a database under attacker's control
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2019-5188 - MEDIUM -  e2fsprogs: Out-of-bounds write in e2fsck/rehash.c
CVE-2021-22135 - MEDIUM -  elasticsearch: Document disclosure flaw in the Elasticsearch suggester
CVE-2021-22144 - MEDIUM -  elasticsearch: uncontrolled recursion in Grok parser
CVE-2018-18521 - MEDIUM -  elfutils: Divide-by-zero in arlib_add_symbols function in arlib.c
CVE-2018-16062 - MEDIUM -  elfutils: Heap-based buffer over-read in libdw/dwarf_getaranges.c:dwarf_getaranges() via crafted file
CVE-2018-18520 - MEDIUM -  elfutils: eu-size cannot handle recursive ar files
CVE-2019-7665 - MEDIUM -  elfutils: heap-based buffer over-read in function elf32_xlatetom in elf32_xlatetom.c
CVE-2018-18310 - MEDIUM -  elfutils: invalid memory address dereference was discovered in dwfl_segment_report_module.c in libdwfl
CVE-2019-7150 - MEDIUM -  elfutils: segmentation fault in elf64_xlatetom in libelf/elf32_xlatetom.c
CVE-2021-34335 - MEDIUM -  exiv2: DoS due to FPE in Exiv2::Internal::resolveLens0xffff
CVE-2021-32815 - MEDIUM -  exiv2: DoS due to assertion failure in crwimage_int.cpp
CVE-2021-37621 - MEDIUM -  exiv2: DoS due to infinite loop in Image::printIFDStructure
CVE-2021-37622 - MEDIUM -  exiv2: DoS due to infinite loop in JpegBase::printStructure
CVE-2021-37623 - MEDIUM -  exiv2: DoS due to infinite loop in JpegBase::printStructure
CVE-2021-34334 - MEDIUM -  exiv2: DoS due to integer overflow in loop counter
CVE-2021-32617 - MEDIUM -  exiv2: DoS due to quadratic complexity in ProcessUTF8Portion
CVE-2019-14369 - MEDIUM -  exiv2: Heap-based buffer over-read in Exiv2::PngImage::readMetadata() in pngimage.cpp
CVE-2017-17669 - MEDIUM -  exiv2: Heap-based buffer over-read in PngChunk::keyTXTChunk function of pngchunk_int.cpp
CVE-2021-3482 - MEDIUM -  exiv2: Heap-based buffer overflow in Jp2Image::readMetadata()
CVE-2021-37615 - MEDIUM -  exiv2: NULL pointer dereference in Exiv2::Internal::resolveLens0x319
CVE-2021-37616 - MEDIUM -  exiv2: NULL pointer dereference in Exiv2::Internal::resolveLens0x8ff
CVE-2021-29458 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::Internal::CrwMap::encode
CVE-2021-37619 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::Jp2Image::encodeJp2Header
CVE-2021-37618 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::Jp2Image::printStructure
CVE-2019-14370 - MEDIUM -  exiv2: Out-of-bounds read in Exiv2::MrwImage::readMetadata() in mrwimage.cpp
CVE-2018-19535 - MEDIUM -  exiv2: heap-based buffer over-read in PngChunk::readRawProfile in pngchunk_int.cpp
CVE-2018-16336 - MEDIUM -  exiv2: heap-based buffer over-read via a crafted image file
CVE-2018-19108 - MEDIUM -  exiv2: infinite loop in Exiv2::PsdImage::readMetadata in psdimage.cpp
CVE-2019-17402 - MEDIUM -  exiv2: out-of-bounds read in CiffDirectory::readDirectory due to lack of size check
CVE-2021-37620 - MEDIUM -  exiv2: out-of-bounds read in XmpTextValue::read()
CVE-2020-18899 - MEDIUM -  exiv2: uncontrolled memory allocation in DataBufdata may lead to DoS
CVE-2022-25313 - MEDIUM -  expat: stack exhaustion in doctype parsing
CVE-2019-9718 - MEDIUM -  ffmpeg: denial of service in subtitle decoder allows attackers to hog CPU via crafted video file
CVE-2017-6888 - MEDIUM -  flac: Memory leak in src/libFLAC/stream_decoder.c:read_metadata_vorbiscomment_()
CVE-2021-0561 - MEDIUM -  flac: out of bound write in append_to_verify_fifo_interleaved_ of stream_encoder.c
CVE-2020-0499 - MEDIUM -  flac: out-of-bounds read can lead to denial of service
CVE-2020-15999 - MEDIUM -  freetype: Heap-based buffer overflow due to integer truncation in Load_SBit_Png
CVE-2022-25309 - MEDIUM -  fribidi: Heap-buffer-overflow in fribidi_cap_rtl_to_unicode
CVE-2022-25310 - MEDIUM -  fribidi: SEGV in fribidi_remove_bidi_marks
CVE-2020-16295 - MEDIUM -  ghostscript: NULL pointer dereference in clj_media_size() in devices/gdevclj.c could result in a DoS
CVE-2020-16293 - MEDIUM -  ghostscript: NULL pointer dereference in compose_group_nonknockout_nonblend_isolated_allmask_common() in base/gxblend.c could result in a DoS
CVE-2020-16306 - MEDIUM -  ghostscript: NULL pointer dereference in devices/gdevtsep.c could result in a DoS
CVE-2020-16307 - MEDIUM -  ghostscript: NULL pointer dereference in devices/vector/gdevtxtw.c and psi/zbfont.c could result in a DoS
CVE-2020-16297 - MEDIUM -  ghostscript: buffer overflow in FloydSteinbergDitheringC() in contrib/gdevbjca.c could result in a DoS
CVE-2020-17538 - MEDIUM -  ghostscript: buffer overflow in GetNumSameData() in contrib/lips4/gdevlips.c could result in a DoS
CVE-2020-16296 - MEDIUM -  ghostscript: buffer overflow in GetNumWrongData() in contrib/lips4/gdevlips.c could result in a DoS
CVE-2020-16289 - MEDIUM -  ghostscript: buffer overflow in cif_print_page() in devices/gdevcif.c could result in a DoS
CVE-2020-16291 - MEDIUM -  ghostscript: buffer overflow in contrib/gdevdj9.c could result in a DoS
CVE-2020-16294 - MEDIUM -  ghostscript: buffer overflow in epsc_print_page() in devices/gdevepsc.c could result in a DoS
CVE-2020-16304 - MEDIUM -  ghostscript: buffer overflow in image_render_color_thresh() in base/gxicolor.c could result in a DoS
CVE-2020-16290 - MEDIUM -  ghostscript: buffer overflow in jetp3852_print_page() in devices/gdev3852.c could result in a DoS
CVE-2020-16302 - MEDIUM -  ghostscript: buffer overflow in jetp3852_print_page() in devices/gdev3852.c could result in a privilege escalation
CVE-2020-16287 - MEDIUM -  ghostscript: buffer overflow in lprn_is_black() in contrib/lips4/gdevlprn.c could result in a DoS
CVE-2020-16309 - MEDIUM -  ghostscript: buffer overflow in lxm5700m_print_page() in devices/gdevlxm.c could result in a DoS
CVE-2020-16298 - MEDIUM -  ghostscript: buffer overflow in mj_color_correct() in contrib/japanese/gdevmjc.c could result in a DoS
CVE-2020-16292 - MEDIUM -  ghostscript: buffer overflow in mj_raster_cmd() in contrib/japanese/gdevmjc.c could result in a DoS
CVE-2020-16301 - MEDIUM -  ghostscript: buffer overflow in okiibm_print_page1() in devices/gdevokii.c could result in a DoS
