CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2021-3894 - MEDIUM -  kernel: sctp: local DoS: unprivileged user can cause BUG()
CVE-2016-9604 - MEDIUM -  kernel: security: The built-in keyrings for security tokens can be joined as a session and then modified by the root user
CVE-2020-12770 - MEDIUM -  kernel: sg_write function lacks an sg_remove_request call in a certain failure case
CVE-2022-0168 - MEDIUM -  kernel: smb2_ioctl_query_info NULL Pointer Dereference
CVE-2020-25641 - MEDIUM -  kernel: soft-lockups in iov_iter_copy_from_user_atomic() could result in DoS
CVE-2020-4788 - MEDIUM -  kernel: speculation on incompletely validated data on IBM Power9
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2020-12655 - MEDIUM -  kernel: sync of excessive duration via an XFS v5 image with crafted metadata
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
CVE-2019-19947 - MEDIUM -  kernel: uninitialized memory allocation in drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c leading to information leak
CVE-2020-13143 - MEDIUM -  kernel: usb: gadget: illegal array access in binding with UDC
CVE-2018-20169 - MEDIUM -  kernel: usb: missing size check in the __usb_get_extra_descriptor() leading to DoS
CVE-2021-0342 - MEDIUM -  kernel: use after free in tun_get_user of tun.c could lead to local escalation of privilege
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2020-10690 - MEDIUM -  kernel: use-after-free in cdev_put() when a PTP device is removed while it's chardev is open
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2019-15214 - MEDIUM -  kernel: use-after-free in sound/core/init.c and sound/core/info.c
CVE-2017-16911 - MEDIUM -  kernel: vhci_cd driver in usbip/vhci_sysfs.c:port_show_vhci() discloses kernel memory addresses to local attackers
CVE-2020-10942 - MEDIUM -  kernel: vhost-net: stack overflow in get_raw_socket while checking sk_family field
CVE-2021-4155 - MEDIUM -  kernel: xfs: raw block device data leak in XFS_IOC_ALLOCSP IOCTL
CVE-2017-14340 - MEDIUM -  kernel: xfs: unprivileged user kernel oops
CVE-2017-11368 - MEDIUM -  krb5: Invalid S4U2Self or S4U2Proxy request causes assertion failure
CVE-2016-3120 - MEDIUM -  krb5: S4U2Self KDC crash when anon is restricted
CVE-2016-3119 - MEDIUM -  krb5: null pointer dereference in kadmin
CVE-2018-16435 - MEDIUM -  lcms2: Integer overflow in AllocateDataSet() in cmscgats.c leading to heap-based buffer overflow
CVE-2020-12767 - MEDIUM -  libexif: divide-by-zero in exif_entry_get_value function in exif-entry.c
CVE-2020-0093 - MEDIUM -  libexif: out of bounds read due to a missing bounds check in exif_data_save_data_entry function in exif-data.c
CVE-2020-0182 - MEDIUM -  libexif: out of bounds read due to a missing bounds check in exif_entry_get_value function in exif-entry.c
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2016-6163 - MEDIUM -  librsvg2: Out-of-bounds read when processing crafted SVG file
CVE-2019-20446 - MEDIUM -  librsvg: Resource exhaustion via crafted SVG file with nested patterns
CVE-2016-5102 - MEDIUM -  libtiff: Buffer overflow in readgifimage()
CVE-2016-3622 - MEDIUM -  libtiff: Division by zero in fpAcc function
CVE-2017-7594 - MEDIUM -  libtiff: Memory leak in OJPEGReadHeaderInfoSecTablesDcTable function
CVE-2017-9404 - MEDIUM -  libtiff: Memory leak in OJPEGReadHeaderInfoSecTablesQTable
CVE-2017-9403 - MEDIUM -  libtiff: Memory leak in TIFFReadDirEntryLong8Array
CVE-2017-9815 - MEDIUM -  libtiff: Memory leak in the TIFFReadDirEntryLong8Array function
CVE-2016-9532 - MEDIUM -  libtiff: Multiple uint32 overflows leading to heap buffer over-read
CVE-2015-7313 - MEDIUM -  libtiff: OOM when parsing crafted tiff files
CVE-2016-5316 - MEDIUM -  libtiff: Out-of-bounds read in PixarLogCleanup() function in tif_pixarlog.c
CVE-2016-5322 - MEDIUM -  libtiff: Out-of-bounds read in extractContigSamplesBytes() function
CVE-2016-5315 - MEDIUM -  libtiff: Out-of-bounds read in setByteArray() function in tif_dir.c
CVE-2016-5317 - MEDIUM -  libtiff: Out-of-bounds write in PixarLogDecode() function in libtiff.so
CVE-2016-3186 - MEDIUM -  libtiff: buffer overflow in gif2tiff
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2017-7593 - MEDIUM -  libtiff: tif_rawdata not properly initialized in tif_read.c
CVE-2016-5321 - MEDIUM -  libtiff: tiffcrop readSeparateTilesIntoBuffer() memory corruption
CVE-2017-0393 - MEDIUM -  libvpx: Denial of service in mediaserver
CVE-2019-9433 - MEDIUM -  libvpx: Use-after-free in vp8_deblock() in vp8/common/postproc.c
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2021-22959 - MEDIUM -  llhttp: HTTP Request Smuggling due to spaces in headers
CVE-2021-22960 - MEDIUM -  llhttp: HTTP Request Smuggling when parsing the body of chunked requests
CVE-2019-3902 - MEDIUM -  mercurial: Path-checking logic bypass via symlinks and subrepositories
CVE-2018-3174 - MEDIUM -  mysql: Init script calling kill with root privileges using pid from pidfile owned by mysql user (CPU Oct 2018)
CVE-2018-3133 - MEDIUM -  mysql: Server: Parser unspecified vulnerability (CPU Oct 2018)
CVE-2018-3282 - MEDIUM -  mysql: Server: Storage Engines unspecified vulnerability (CPU Oct 2018)
CVE-2021-44532 - MEDIUM -  nodejs: Certificate Verification Bypass via String Injection
CVE-2021-44533 - MEDIUM -  nodejs: Incorrect handling of certificate subject and issuer fields
CVE-2017-1000 - MEDIUM -  null
CVE-2021-0447 - MEDIUM -  null
CVE-2021-0937 - MEDIUM -  null
CVE-2022-1419 - MEDIUM -  null
CVE-2021-3941 - MEDIUM -  openexr: Divide-by-zero in Imf_3_1::RGBtoXYZ
CVE-2021-3933 - MEDIUM -  openexr: Integer-overflow in Imf_3_1::bytesPerDeepLineTable
CVE-2017-9287 - MEDIUM -  openldap: Double free vulnerability in servers/slapd/back-mdb/search.c
CVE-2016-7056 - MEDIUM -  openssl: ECDSA P-256 timing attack key recovery
CVE-2016-1249 - MEDIUM -  perl-DBD-MySQL: Out-of-bounds read when using server-side prepared statement support
CVE-2017-10789 - MEDIUM -  perl-DBD-MySQL: Possible MITM attack when mysql_ssl=1
CVE-2017-7890 - MEDIUM -  php: Buffer over-read from unitialized data in gdImageCreateFromGifCtx function
CVE-2019-6133 - MEDIUM -  polkit: Temporary auth hijacking via PID reuse and non-atomic fork
CVE-2021-4189 - MEDIUM -  python: ftplib should not use the host from the PASV response
CVE-2020-8166 - MEDIUM -  rubygem-actionpack: ability to forge per-form CSRF tokens given a global CSRF token
CVE-2020-8167 - MEDIUM -  rubygem-actionview: CSRF vulnerability in rails-ujs
CVE-2021-43809 - MEDIUM -  rubygem-bundler: unexpected code execution in Gemfiles
CVE-2018-16468 - MEDIUM -  rubygem-loofah: XXS when a crafted SVG element is republished
CVE-2019-16782 - MEDIUM -  rubygem-rack: hijack sessions by using timing attacks targeting the session id
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2021-28544 - MEDIUM -  subversion: SVN authz protected copyfrom paths regression
CVE-2018-11782 - MEDIUM -  subversion: remotely triggerable DoS vulnerability in svnserve 'get-deleted-rev'
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2017-6508 - MEDIUM -  wget: CRLF injection in the url_parse function in url.c
CVE-2022-23437 - MEDIUM -  xerces-j2: infinite loop when handling specially crafted XML document payloads
DLA-1833-2 - UNKNOWN -  bzip2 - regression update
DLA-1417-1 - UNKNOWN -  ca-certificates - security update
DLA-1698-2 - UNKNOWN -  file - regression update
DLA-1606-1 - UNKNOWN -  gcc-4.9 - bugfix update
DSA-4117-1 - UNKNOWN -  gcc-4.9 - update
DLA-2043-2 - UNKNOWN -  gdk-pixbuf - regression update
DLA-1628-2 - UNKNOWN -  jasper - regression update
DLA-1777-2 - UNKNOWN -  jquery - regression update
DLA-1730-2 - UNKNOWN -  libssh2 - regression update
DLA-1422-2 - UNKNOWN -  linux - regression update
DSA-3886-2 - UNKNOWN -  linux - regression update
DLA-1500-2 - UNKNOWN -  openssh - regression update
DLA-1642-1 - UNKNOWN -  postgresql-9.4 - new upstream version
DLA-1784-1 - UNKNOWN -  postgresql-9.4 - new upstream version
DSA-3793-2 - UNKNOWN -  shadow - regression update
DLA-1762-2 - UNKNOWN -  systemd - regression update
DLA-1625-1 - UNKNOWN -  tzdata - new upstream version
DLA-1744-1 - UNKNOWN -  tzdata - new upstream version
DLA-1957-1 - UNKNOWN -  tzdata - new upstream version
DLA-1563-1 - UNKNOWN -  tzdata - update
