CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2019-15220 - MEDIUM -  kernel: Use-after-free in drivers/net/wireless/intersil/p54/p54usb.c
CVE-2018-14611 - MEDIUM -  kernel: Use-after-free in try_merge_free_space() when mounting crafted btrfs image
CVE-2019-15098 - MEDIUM -  kernel: a NULL pointer dereference in drivers/net/wireless/ath/ath6kl/usb.c leads to a crash
CVE-2019-19524 - MEDIUM -  kernel: a malicious USB device in the drivers/input/ff-memless.c leads to use-after-free
CVE-2021-3753 - MEDIUM -  kernel: a race out-of-bound read in vt
CVE-2020-26145 - MEDIUM -  kernel: accepting plaintext broadcast fragments as full frames
CVE-2019-20812 - MEDIUM -  kernel: af_packet: TPACKET_V3: invalid timer timeout on error
CVE-2021-34693 - MEDIUM -  kernel: allows local users to obtain sensitive information from stack memory because of uninitialized data structure in net/can/bcm.c
CVE-2021-43389 - MEDIUM -  kernel: an array-index-out-bounds in detach_capi_ctr in drivers/isdn/capi/kcapi.c
CVE-2020-36516 - MEDIUM -  kernel: an off-path attacker may inject data or terminate a victim's TCP session
CVE-2021-4159 - MEDIUM -  kernel: another kernel ptr leak vulnerability via BPF in coerce_reg_to_size
CVE-2021-38198 - MEDIUM -  kernel: arch/x86/kvm/mmu/paging_tmpl.h incorrectly computes the access permissions of a shadow page
CVE-2020-3702 - MEDIUM -  kernel: ath9k: information disclosure via specifically timed and handcrafted traffic
CVE-2020-0404 - MEDIUM -  kernel: avoid cyclic entity chains due to malformed USB descriptors
CVE-2019-15902 - MEDIUM -  kernel: backporting error in ptrace_get_debugreg()
CVE-2020-36158 - MEDIUM -  kernel: buffer overflow in mwifiex_cmd_802_11_ad_hoc_start function in drivers/net/wireless/marvell/mwifiex/join.c via a long SSID value
CVE-2020-14314 - MEDIUM -  kernel: buffer uses out of index in ext3/4 filesystem
CVE-2020-27835 - MEDIUM -  kernel: child process is able to access parent mm through hfi dev file handle
CVE-2018-16862 - MEDIUM -  kernel: cleancache: Infoleak of deleted files after reuse of old inodes
CVE-2022-1280 - MEDIUM -  kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources
CVE-2020-12771 - MEDIUM -  kernel: deadlock if a coalescing operation fails in btree_gc_coalesce function in drivers/md/bcache/btree.c
CVE-2019-13648 - MEDIUM -  kernel: denial of service in arch/powerpc/kernel/signal_32.c and arch/powerpc/kernel/signal_64.c via sigreturn() system call
CVE-2019-14284 - MEDIUM -  kernel: denial of service in drivers/block/floppy.c by setup_format_params division-by-zero
CVE-2019-3882 - MEDIUM -  kernel: denial of service vector through vfio DMA mappings
CVE-2018-13097 - MEDIUM -  kernel: divide-by-zero in fs/f2fs/super.c
CVE-2018-13100 - MEDIUM -  kernel: divide-by-zero in fs/f2fs/super.c
CVE-2019-19051 - MEDIUM -  kernel: dos in i2400m_op_rfkill_sw_toggle() function in drivers/net/wimax/i2400m/op-rfkill.c
CVE-2021-3564 - MEDIUM -  kernel: double free in bluetooth subsystem when the HCI device initialization fails
CVE-2019-15212 - MEDIUM -  kernel: double-free caused by malicious USB device in drivers/usb/misc/rio500.c
CVE-2018-1108 - MEDIUM -  kernel: drivers: getrandom(2) unblocks too early after system boot
CVE-2020-14304 - MEDIUM -  kernel: ethtool when reading eeprom of device could lead to memory leak
CVE-2018-18690 - MEDIUM -  kernel: filesystem corruption due to an unchecked error condition during an xfs attribute change
CVE-2020-35508 - MEDIUM -  kernel: fork: fix copy_process(CLONE_PARENT) race with the exiting ->real_parent
CVE-2019-11833 - MEDIUM -  kernel: fs/ext4/extents.c leads to information disclosure
CVE-2021-45868 - MEDIUM -  kernel: fs/quota/quota_tree.c does not validate the block number in the quota tree
CVE-2020-36322 - MEDIUM -  kernel: fuse: fuse_do_getattr() calls make_bad_inode() in inappropriate situations
CVE-2021-28950 - MEDIUM -  kernel: fuse: stall on CPU can occur because a retry loop continually finds the same bad inode
CVE-2019-20810 - MEDIUM -  kernel: go7007_snd_init in drivers/media/usb/go7007/snd-go7007.c in the Linux kernel before 5.6 does not call snd_card_free for a failure path, which causes a memory leak
CVE-2022-26966 - MEDIUM -  kernel: heap memory leak in drivers/net/usb/sr9700.c
CVE-2019-1125 - MEDIUM -  kernel: hw: Spectre SWAPGS gadget vulnerability
CVE-2020-25284 - MEDIUM -  kernel: incomplete permission checking for access to rbd devices
CVE-2021-38199 - MEDIUM -  kernel: incorrect connection-setup ordering allows operators of remote NFSv4 servers to cause a DoS
CVE-2019-3819 - MEDIUM -  kernel: infinite loop in drivers/hid/hid-debug.c:hid_debug_events_read()
CVE-2021-39636 - MEDIUM -  kernel: information disclosure due to uninitialized data in do_ipt_get_ctl() and do_ipt_set_ctl() in ip_tables.c
CVE-2021-29647 - MEDIUM -  kernel: information disclosure due to uninitialized data structure in qrtr_recvmsg function in net/qrtr/qrtr.c
CVE-2019-19039 - MEDIUM -  kernel: information disclosure in __btrfs_free_extent in fs/btrfs/extent-tree.c
CVE-2022-25375 - MEDIUM -  kernel: information disclosure in drivers/usb/gadget/function/rndis.c
CVE-2019-19535 - MEDIUM -  kernel: information leak bug caused  by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_fd.cdriver
CVE-2019-19536 - MEDIUM -  kernel: information leak bug caused  by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_pro.c driver
CVE-2022-0494 - MEDIUM -  kernel: information leak in  scsi_ioctl()
CVE-2022-0850 - MEDIUM -  kernel: information leak in copy_page_to_iter() in iov_iter.c
CVE-2021-33061 - MEDIUM -  kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS
CVE-2019-14283 - MEDIUM -  kernel: integer overflow and OOB read in drivers/block/floppy.c
CVE-2021-3428 - MEDIUM -  kernel: integer overflow in ext4_es_cache_extent
CVE-2020-8649 - MEDIUM -  kernel: invalid read location in vgacon_invert_region function in drivers/video/console/vgacon.c
CVE-2021-27363 - MEDIUM -  kernel: iscsi: unrestricted access to sessions and handles
CVE-2019-9444 - MEDIUM -  kernel: kernel pointer leak in sync debug fs driver leads to local information disclosure
CVE-2020-10773 - MEDIUM -  kernel: kernel stack information leak on s390/s390x
CVE-2020-14331 - MEDIUM -  kernel: kernel: buffer over write in vgacon_scroll
CVE-2018-19407 - MEDIUM -  kernel: kvm: NULL pointer dereference in vcpu_scan_ioapic in arch/x86/kvm/x86.c
CVE-2018-9517 - MEDIUM -  kernel: l2tp: Race condition between pppol2tp_session_create() and l2tp_eth_create()
CVE-2021-29650 - MEDIUM -  kernel: lack a full memory barrier upon the assignment of a new table value in net/netfilter/x_tables.c and include/linux/netfilter/x_tables.h may lead to DoS
CVE-2019-9213 - MEDIUM -  kernel: lack of check for mmap minimum address in expand_downwards in mm/mmap.c leads to NULL pointer dereferences exploit on non-SMAP platforms
CVE-2020-15780 - MEDIUM -  kernel: lockdown: bypass through ACPI write via acpi_configfs
CVE-2019-20908 - MEDIUM -  kernel: lockdown: bypass through ACPI write via efivar_ssdt
CVE-2020-29660 - MEDIUM -  kernel: locking inconsistency in drivers/tty/tty_io.c and drivers/tty/tty_jobctrl.c can lead to a read-after-free
CVE-2019-19525 - MEDIUM -  kernel: malicious USB device leads to use-after-free in the drivers/net/ieee802154/atusb.c driver
CVE-2019-19532 - MEDIUM -  kernel: malicious USB devices can lead to multiple out-of-bounds write
CVE-2022-0480 - MEDIUM -  kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion
CVE-2021-30002 - MEDIUM -  kernel: memory leak for large arguments in video_usercopy function in drivers/media/v4l2-core/v4l2-ioctl.c
CVE-2019-18809 - MEDIUM -  kernel: memory leak in  af9005_identify_state() function in drivers/media/usb/dvb-usb/af9005.c
CVE-2019-20096 - MEDIUM -  kernel: memory leak in __feat_register_sp() in net/dccp/feat.c
CVE-2019-20095 - MEDIUM -  kernel: memory leak in mwifiex_tm_cmd in drivers/net/wireless/marvell/mwifiex/cfg80211.c
CVE-2019-19062 - MEDIUM -  kernel: memory leak in the crypto_report() function in crypto/crypto_user_base.c allows for DoS
CVE-2020-15393 - MEDIUM -  kernel: memory leak in usbtest_disconnect function in drivers/usb/misc/usbtest.c
CVE-2020-36312 - MEDIUM -  kernel: memory leak upon a kmalloc failure in kvm_io_bus_unregister_dev function in virt/kvm/kvm_main.c
CVE-2019-15118 - MEDIUM -  kernel: mishandling recursion in sound/usb/mixer.c leading to kernel stack exhaustion and crash
CVE-2020-26088 - MEDIUM -  kernel: missing CAP_NET_RAW check in NFC socket creation in net/nfc/rawsock.c allows local attackers to create raw sockets
CVE-2021-43976 - MEDIUM -  kernel: mwifiex_usb_recv() in drivers/net/wireless/marvell/mwifiex/usb.c allows an attacker to cause DoS via crafted USB device
CVE-2019-20811 - MEDIUM -  kernel: net-sysfs: *_queue_add_kobject refcount issue
CVE-2020-24490 - MEDIUM -  kernel: net: bluetooth: heap buffer overflow when processing extended advertising report events
CVE-2020-12352 - MEDIUM -  kernel: net: bluetooth: information leak when processing certain AMP packets
CVE-2020-25673 - MEDIUM -  kernel: non-blocking socket in llcp_sock_connect()
CVE-2020-26141 - MEDIUM -  kernel: not verifying TKIP MIC of fragmented frames
CVE-2019-15217 - MEDIUM -  kernel: null pointer dereference in drivers/media/usb/zr364xx/zr364xx.c driver
CVE-2019-15924 - MEDIUM -  kernel: null pointer dereference in drivers/net/ethernet/intel/fm10k/fm10k_main.c
CVE-2019-15219 - MEDIUM -  kernel: null pointer dereference in drivers/usb/misc/sisusbvga/sisusb.c driver
CVE-2019-12984 - MEDIUM -  kernel: null pointer dereference in function nfc_genl_deactivate_target() in net/nfc/netlink.c
CVE-2019-15218 - MEDIUM -  kernel: null pointer dereference in the drivers/media/usb/siano/smsusb.c driver
CVE-2019-19036 - MEDIUM -  kernel: null-pointer dereference in btrfs_root_node in fs/btrfs/ctree.c
CVE-2019-15216 - MEDIUM -  kernel: null-pointer dereference in drivers/usb/misc/yurex.c driver
CVE-2019-19037 - MEDIUM -  kernel: null-pointer dereference in ext4_empty_dir in fs/ext4/namei.c
CVE-2019-10207 - MEDIUM -  kernel: null-pointer dereference in hci_uart_set_flow_control
CVE-2018-19985 - MEDIUM -  kernel: oob memory read in hso_probe in drivers/net/usb/hso.c
CVE-2021-31916 - MEDIUM -  kernel: out of bounds array access in drivers/md/dm-ioctl.c
CVE-2020-0067 - MEDIUM -  kernel: out of bounds read due to a missing bounds check in f2fs_xattr_generic_list of xattr.c leading to local information disclosure
CVE-2019-9245 - MEDIUM -  kernel: out of bounds read due to a missing bounds check leads to local information disclosure
CVE-2019-9445 - MEDIUM -  kernel: out of bounds read due to missing bounds check in F2FS driver leads to local information disclosure
CVE-2019-9453 - MEDIUM -  kernel: out of bounds read in F2FS touch driver leads to local information disclosure
CVE-2017-18551 - MEDIUM -  kernel: out of bounds write in function i2c_smbus_xfer_emulated in drivers/i2c/i2c-core-smbus.c
CVE-2020-0465 - MEDIUM -  kernel: out of bounds write in hid-multitouch.c may lead to escalation of privilege
CVE-2019-9454 - MEDIUM -  kernel: out of bounds write in i2c driver leads to local escalation of privilege
CVE-2019-15666 - MEDIUM -  kernel: out-of-bounds array access in __xfrm_policy_unlink
CVE-2018-13096 - MEDIUM -  kernel: out-of-bounds memory access in fs/f2fs/super.c
CVE-2021-0941 - MEDIUM -  kernel: out-of-bounds read in bpf_skb_change_head() of filter.c due to a use-after-free
CVE-2020-28915 - MEDIUM -  kernel: out-of-bounds read in fbcon_get_font function
CVE-2020-8647 - MEDIUM -  kernel: out-of-bounds read in in vc_do_resize function in drivers/tty/vt/vt.c
CVE-2020-28097 - MEDIUM -  kernel: out-of-bounds read/write in vgacon_scrolldelta function
CVE-2020-0427 - MEDIUM -  kernel: out-of-bounds reads in pinctrl subsystem.
CVE-2021-0935 - MEDIUM -  kernel: out-of-bounds write due to a use-after-free in ip6_xmit() in ip6_output.c
CVE-2019-19319 - MEDIUM -  kernel: out-of-bounds write in ext4_xattr_set_entry in fs/ext4/xattr.c
CVE-2020-14390 - MEDIUM -  kernel: out-of-bounds write in fbcon_redraw_softback
CVE-2021-43975 - MEDIUM -  kernel: out-of-bounds write in hw_atl_utils_fw_rpc_wait() in drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.c
CVE-2020-11565 - MEDIUM -  kernel: out-of-bounds write in mpol_parse_str function in mm/mempolicy.c
CVE-2019-20636 - MEDIUM -  kernel: out-of-bounds write via crafted keycode table
CVE-2021-3732 - MEDIUM -  kernel: overlayfs: Mounting overlayfs inside an unprivileged user namespace can reveal files
CVE-2021-3178 - MEDIUM -  kernel: path traversal in fs/nfsd/nfs3xdr.c may lead to Information Disclosure or RCE
CVE-2020-25704 - MEDIUM -  kernel: perf_event_parse_addr_filter memory
CVE-2021-39648 - MEDIUM -  kernel: possible disclosure of memory due to a race condition in gadget_dev_desc_UDC_show() of configfs.c
CVE-2021-4002 - MEDIUM -  kernel: possible leak or coruption of data residing on hugetlbfs
CVE-2020-0431 - MEDIUM -  kernel: possible out of bounds write in kbd_keycode of keyboard.c
CVE-2020-12826 - MEDIUM -  kernel: possible to send arbitrary signals to a privileged (suidroot) parent process
CVE-2020-0305 - MEDIUM -  kernel: possible use-after-free due to a race condition in cdev_get of char_dev.c
CVE-2019-19227 - MEDIUM -  kernel: potential NULL pointer dereference leads to DoS
CVE-2020-27777 - MEDIUM -  kernel: powerpc: RTAS calls can be used to compromise kernel integrity
CVE-2019-18660 - MEDIUM -  kernel: powerpc: incomplete Spectre-RSB mitigation leads to information exposure
CVE-2019-15030 - MEDIUM -  kernel: powerpc: local user can read vector registers of other users' processes via a Facility Unavailable exception
CVE-2018-20509 - MEDIUM -  kernel: print_binder_ref_olocked function in drivers/android/binder.c leads to information disclosure
CVE-2018-20510 - MEDIUM -  kernel: print_binder_transaction_ilocked() in drivers/android/binder.c leads to information disclosure
CVE-2020-25285 - MEDIUM -  kernel: race condition between hugetlb sysctl handlers in mm/hugetlb.c
CVE-2019-19537 - MEDIUM -  kernel: race condition caused by a malicious USB device in the USB character device driver layer
CVE-2020-12652 - MEDIUM -  kernel: race condition in __mptctl_ioctl function in drivers/message/fusion/mptctl.c allows local users to hold an incorrect lock during the ioctl operation
CVE-2021-28964 - MEDIUM -  kernel: race condition in get_old_root function in fs/btrfs/ctree.c because of a lack of locking on an extent buffer before a cloning operation
CVE-2021-29265 - MEDIUM -  kernel: race conditions in usbip_sockfd_store function in drivers/usb/usbip/stub_dev.c can lead to DoS
CVE-2018-20449 - MEDIUM -  kernel: reading "callback=" lines in a debugfs file in drivers/dma/qcom/hidma_dbg.c results in information disclosure
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2020-26147 - MEDIUM -  kernel: reassembling mixed encrypted/plaintext fragments
CVE-2021-45095 - MEDIUM -  kernel: refcount leak in pep_sock_accept() in net/phonet/pep.c
CVE-2021-20320 - MEDIUM -  kernel: s390 eBPF JIT miscompilation issues fixes
CVE-2021-3772 - MEDIUM -  kernel: sctp: Invalid chunks may be used to remotely remove existing associations
CVE-2022-25258 - MEDIUM -  kernel: security issues in the OS descriptor handling section of composite_setup function (composite.c)
CVE-2021-4037 - MEDIUM -  kernel: security regression for CVE-2018-13405
CVE-2020-12770 - MEDIUM -  kernel: sg_write function lacks an sg_remove_request call in a certain failure case
CVE-2020-28974 - MEDIUM -  kernel: slab-out-of-bounds read in fbcon
CVE-2020-14416 - MEDIUM -  kernel: slcan : race over tty->disc_data can lead use-after-free
CVE-2020-25641 - MEDIUM -  kernel: soft-lockups in iov_iter_copy_from_user_atomic() could result in DoS
CVE-2020-4788 - MEDIUM -  kernel: speculation on incompletely validated data on IBM Power9
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2020-12655 - MEDIUM -  kernel: sync of excessive duration via an XFS v5 image with crafted metadata
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-20317 - MEDIUM -  kernel: timer tree corruption leads to missing wakeup and system freeze
CVE-2020-11494 - MEDIUM -  kernel: transmission of uninitialized data allows attackers to read sensitive information
CVE-2019-5108 - MEDIUM -  kernel: triggering AP to send IAPP location updates for stations before the required authentication process has completed can lead to DoS
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
CVE-2020-10732 - MEDIUM -  kernel: uninitialized kernel data leak in userspace coredumps
CVE-2019-19947 - MEDIUM -  kernel: uninitialized memory allocation in drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c leading to information leak
CVE-2022-1016 - MEDIUM -  kernel: uninitialized registers on stack in nft_do_chain can cause kernel pointer leakage to UM
CVE-2020-13143 - MEDIUM -  kernel: usb: gadget: illegal array access in binding with UDC
CVE-2018-20169 - MEDIUM -  kernel: usb: missing size check in the __usb_get_extra_descriptor() leading to DoS
CVE-2020-27067 - MEDIUM -  kernel: use after free due to a race condition may lead to local escalation of privilege
CVE-2019-15215 - MEDIUM -  kernel: use after free in drivers/media/usb/cpia2/cpia2_usb.c driver
CVE-2020-27066 - MEDIUM -  kernel: use after free in xfrm6_tunnel_free_spi of net/ipv6/xfrm6_tunnel.c leads to local escalation of privilege
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2021-38204 - MEDIUM -  kernel: use-after-free and panic in drivers/usb/host/max3421-hcd.c by removing a MAX-3421 USB device in certain situations
CVE-2019-19531 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/usb/misc/yurex.c driver leads to denial of service
CVE-2018-21008 - MEDIUM -  kernel: use-after-free can be caused by the function rsi_mac80211_detach in the file drivers/net/wireless/rsi/rsi_91x_mac80211.c
CVE-2019-19527 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/hid/usbhid/hiddev.c driver
CVE-2019-19530 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/class/cdc-acm.c driver
CVE-2019-19523 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/misc/adutux.c driver
CVE-2019-19767 - MEDIUM -  kernel: use-after-free in __ext4_expand_extra_isize and ext4_xattr_set_entry related to fs/ext4/inode.c and fs/ext4/super.c
CVE-2019-19813 - MEDIUM -  kernel: use-after-free in __mutex_lock in kernel/locking/mutex.c
CVE-2020-10690 - MEDIUM -  kernel: use-after-free in cdev_put() when a PTP device is removed while it's chardev is open
CVE-2019-19966 - MEDIUM -  kernel: use-after-free in cpia2_exit in drivers/media/usb/cpia2/cpia2_v4l.c
CVE-2019-15211 - MEDIUM -  kernel: use-after-free in drivers/media/v4l2-core/v4l2-dev.c
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2020-15436 - MEDIUM -  kernel: use-after-free in fs/block_dev.c
CVE-2019-12819 - MEDIUM -  kernel: use-after-free in function __mdiobus_register() in drivers/net/phy/mdio_bus.c
CVE-2021-3573 - MEDIUM -  kernel: use-after-free in function hci_sock_bound_ioctl()
CVE-2021-37159 - MEDIUM -  kernel: use-after-free in hso_free_net_device() in drivers/net/usb/hso.c
CVE-2018-12929 - MEDIUM -  kernel: use-after-free in ntfs_read_locked_inode in the ntfs.ko
CVE-2020-25656 - MEDIUM -  kernel: use-after-free in read in vt_do_kdgkb_ioctl
CVE-2019-19318 - MEDIUM -  kernel: use-after-free in rwsem_down_write_slowpath in kernel/locking/rwsem.c
CVE-2019-20934 - MEDIUM -  kernel: use-after-free in show_numa_stats function
CVE-2019-15214 - MEDIUM -  kernel: use-after-free in sound/core/init.c and sound/core/info.c
CVE-2020-27825 - MEDIUM -  kernel: use-after-free in the ftrace ring buffer resizing logic due to a race condition
CVE-2020-12464 - MEDIUM -  kernel: use-after-free in usb_sg_cancel function in drivers/usb/core/message.c
CVE-2020-10720 - MEDIUM -  kernel: use-after-free read in napi_gro_frags() in the Linux kernel
CVE-2020-10942 - MEDIUM -  kernel: vhost-net: stack overflow in get_raw_socket while checking sk_family field
CVE-2020-27673 - MEDIUM -  kernel: xen: guest OS users can cause a DoS via a high rate of events to dom0 (XSA-332)
CVE-2020-27675 - MEDIUM -  kernel: xen: race condition in event-channel removal during the event-handling loop (XSA-331)
CVE-2021-4155 - MEDIUM -  kernel: xfs: raw block device data leak in XFS_IOC_ALLOCSP IOCTL
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2018-20217 - MEDIUM -  krb5: Reachable assertion in the KDC using S4U2Self requests
CVE-2018-5729 - MEDIUM -  krb5: null dereference in kadmind or DN container check bypass by supplying special crafted data
CVE-2018-5710 - MEDIUM -  krb5: null pointer deference in strlen function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2018-14498 - MEDIUM -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2019-7317 - MEDIUM -  libpng: use-after-free in png_image_free in png.c
CVE-2020-24977 - MEDIUM -  libxml2: Buffer overflow vulnerability in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3541 - MEDIUM -  libxml2: Exponential entity expansion attack bypasses all existing protection mechanisms
CVE-2018-14567 - MEDIUM -  libxml2: Infinite loop caused by incorrect error detection during LZMA decompression
CVE-2021-3537 - MEDIUM -  libxml2: NULL pointer dereference when post-validating mixed content parsed in recovery mode
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2017-18258 - MEDIUM -  libxml2: Unrestricted memory usage in xz_head() function in xzlib.c
CVE-2016-9318 - MEDIUM -  libxml2: XML External Entity vulnerability
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2021-43519 - MEDIUM -  lua: stack overflow in lua_resume of ldo.c allows a DoS via a crafted script file
CVE-2018-16869 - MEDIUM -  nettle: Leaky data conversion exposing a manager oracle
CVE-2021-0447 - MEDIUM -  null
CVE-2021-0937 - MEDIUM -  null
CVE-2022-1419 - MEDIUM -  null
CVE-2019-1559 - MEDIUM -  openssl: 0-byte record padding oracle
CVE-2021-4160 - MEDIUM -  openssl: Carry propagation bug in the MIPS32 and MIPS64 squaring procedure
CVE-2020-1971 - MEDIUM -  openssl: EDIPARTYNAME NULL pointer de-reference
CVE-2019-1551 - MEDIUM -  openssl: Integer overflow in RSAZ modular exponentiation on x86_64
CVE-2021-23841 - MEDIUM -  openssl: NULL pointer dereference in X509_issuer_and_serial_hash()
CVE-2019-1547 - MEDIUM -  openssl: side-channel weak encryption vulnerability
CVE-2020-29362 - MEDIUM -  p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c
CVE-2019-13636 - MEDIUM -  patch: the following of symlinks in inp.c and util.c is mishandled in cases other than input files
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2019-6133 - MEDIUM -  polkit: Temporary auth hijacking via PID reuse and non-atomic fork
CVE-2019-10130 - MEDIUM -  postgresql: Selectivity estimators bypass row security policies
CVE-2021-23222 - MEDIUM -  postgresql: libpq processes unencrypted bytes from man-in-the-middle
CVE-2019-16168 - MEDIUM -  sqlite: Division by zero in whereLoopAddBtreeIndex in sqlite3.c
CVE-2020-13632 - MEDIUM -  sqlite: NULL pointer dereference in ext/fts3/fts3_snippet.c via a crafted matchinfo() query
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2020-13434 - MEDIUM -  sqlite: integer overflow in sqlite3_str_vappendf function in printf.c
CVE-2019-6454 - MEDIUM -  systemd: Insufficient input validation in bus_process_object() resulting in PID 1 crash
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2018-1049 - MEDIUM -  systemd: automount: access to automounted volumes can lock up
CVE-2021-33910 - MEDIUM -  systemd: uncontrolled allocation on the stack in function unit_name_path_escape leads to crash
CVE-2018-20482 - MEDIUM -  tar: Infinite read loop in sparse_dump_region function in sparse.c
CVE-2022-0529 - MEDIUM -  unzip: Heap out-of-bound writes and reads during conversion of wide string to local string
CVE-2022-0530 - MEDIUM -  unzip: SIGSEGV during the conversion of an utf-8 string to a local string
CVE-2019-17351 - MEDIUM -  xen: no grant table and foreign mapping limits leading to crash and DoS
CVE-2022-1789 - UNKNOWN -  [KVM: x86/mmu: fix NULL pointer dereference on guest INVPCID]
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DLA-2751-1 - UNKNOWN -  postgresql-9.6 - security update
DSA-4367-2 - UNKNOWN -  systemd - regression update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
