CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2017-18216 - MEDIUM -  kernel: Null pointer dereference in fs/ocfs2/cluster/nodemanager.c allows local users to cause denial of service
CVE-2017-16532 - MEDIUM -  kernel: Null pointer dereference in get_endpoints function in drivers/usb/misc/usbtest.c
CVE-2022-1263 - MEDIUM -  kernel: Null pointer dereference in kvm_dirty_ring_push in virt/kvm/dirty_ring.c
CVE-2018-7492 - MEDIUM -  kernel: Null pointer dereference in net/rds/rdma.c:__rds_rdma_map() allowing local attackers to cause denial-of-service
CVE-2018-5333 - MEDIUM -  kernel: Null pointer dereference in rds_atomic_free_op() allowing denial-of-service
CVE-2020-12364 - MEDIUM -  kernel: Null pointer dereference in some Intel(R) Graphics Drivers
CVE-2019-15291 - MEDIUM -  kernel: Null pointer dereference in the flexcop_usb_probe function in the drivers/media/usb/b2c2/flexcop-usb.c
CVE-2019-15221 - MEDIUM -  kernel: Null pointer dereference in the sound/usb/line6/pcm.c
CVE-2022-0617 - MEDIUM -  kernel: Null pointer dereference in udf_expand_file_adinicbdue() during writeback
CVE-2016-8650 - MEDIUM -  kernel: Null pointer dereference via keyctl
CVE-2019-9456 - MEDIUM -  kernel: OOB write due to missing bounds check leads to local privilege escalation
CVE-2019-13631 - MEDIUM -  kernel: OOB writes in parse_hid_report_descriptor in drivers/input/tablet/gtco.c
CVE-2017-2618 - MEDIUM -  kernel: Off-by-one error in selinux_setprocattr (/proc/self/attr/fscreate)
CVE-2018-1093 - MEDIUM -  kernel: Out of bounds read in ext4/balloc.c:ext4_valid_block_bitmap() causes crash with crafted ext4 image
CVE-2022-0400 - MEDIUM -  kernel: Out of bounds read in the smc protocol stack
CVE-2018-14614 - MEDIUM -  kernel: Out-of-bounds access in fs/f2fs/segment.c:__remove_dirty_segment() when mounting a crafted f2fs image
CVE-2018-14610 - MEDIUM -  kernel: Out-of-bounds access in write_extent_buffer() when mounting and operating a crafted btrfs image
CVE-2017-16643 - MEDIUM -  kernel: Out-of-bounds read in drivers/input/tablet/gtco.c
CVE-2017-16912 - MEDIUM -  kernel: Out-of-bounds read in usbip/stub_rx.c:get_pipe() allows attackers to cause a denial of service via crafted USB over IP packet
CVE-2018-1068 - MEDIUM -  kernel: Out-of-bounds write via userland offsets in ebt_entry struct in netfilter/ebtables.c
CVE-2016-6213 - MEDIUM -  kernel: Overflowing kernel mount table using shared bind mount
CVE-2017-6353 - MEDIUM -  kernel: Possible double free in stcp_sendmsg() (incorrect fix for CVE-2017-5986)
CVE-2017-18221 - MEDIUM -  kernel: Race condition in __munlock_pagevec function in mm/mlock.c
CVE-2017-18203 - MEDIUM -  kernel: Race condition in drivers/md/dm.c:dm_get_from_kobject() allows local users to cause a denial of service
CVE-2021-4203 - MEDIUM -  kernel: Race condition in races in sk_peer_pid and sk_peer_cred accesses
CVE-2018-1000004 - MEDIUM -  kernel: Race condition in sound system can lead to denial of service
CVE-2018-7995 - MEDIUM -  kernel: Race condition in the store_int_with_restart() function in cpu/mcheck/mce.c
CVE-2017-5986 - MEDIUM -  kernel: Reachable BUG_ON from userspace in sctp_wait_for_sndbuf
CVE-2017-8925 - MEDIUM -  kernel: Reference count mishandling in the omninet_open function
CVE-2021-3714 - MEDIUM -  kernel: Remote Page Deduplication Attacks
CVE-2020-10766 - MEDIUM -  kernel: Rogue cross-process SSBD shutdown. Linux scheduler logical bug allows an attacker to turn off the SSBD protection.
CVE-2019-3874 - MEDIUM -  kernel: SCTP socket buffer memory leak leading to denial of service
CVE-2020-10751 - MEDIUM -  kernel: SELinux netlink permission check bypass
CVE-2017-5551 - MEDIUM -  kernel: S_ISGD is not cleared when setting posix ACLs in tmpfs (CVE-2016-7097 incomplete fix)
CVE-2016-7097 - MEDIUM -  kernel: Setting a POSIX ACL via setxattr doesn't clear the setgid bit
CVE-2020-27170 - MEDIUM -  kernel: Speculation on pointer arithmetic against bpf_context pointer
CVE-2016-8658 - MEDIUM -  kernel: Stack buffer overflow in brcmf_cfg80211_start_ap
CVE-2021-28971 - MEDIUM -  kernel: System crash in intel_pmu_drain_pebs_nhm in arch/x86/events/intel/ds.c
CVE-2017-17558 - MEDIUM -  kernel: Unallocated memory access by malicious USB device via bNumInterfaces overflow
CVE-2021-33135 - MEDIUM -  kernel: Uncontrolled resource consumption in drivers for Intel SGX may lead to DoS
CVE-2020-24504 - MEDIUM -  kernel: Uncontrolled resource consumption in some Intel(R) Ethernet E810 Adapter drivers
CVE-2018-10087 - MEDIUM -  kernel: Undefined behavior in kernel/exit.c:kernel_wait4() function allows local denial of service
CVE-2018-10124 - MEDIUM -  kernel: Undefined behaviour with INT_MIN argument in kernel/signal.c:kill_something_info() allows for denial of service
CVE-2017-9605 - MEDIUM -  kernel: Uninitialized kernel memory leak in vmw_gb_surface_define_ioctl function
CVE-2018-17972 - MEDIUM -  kernel: Unprivileged users able to inspect kernel stacks of arbitrary tasks
CVE-2021-0920 - MEDIUM -  kernel: Use After Free in unix_gc() which could result in a local privilege escalation
CVE-2022-1204 - MEDIUM -  kernel: Use after free in net/ax25/af_ax25.c
CVE-2019-15220 - MEDIUM -  kernel: Use-after-free in drivers/net/wireless/intersil/p54/p54usb.c
CVE-2017-16527 - MEDIUM -  kernel: Use-after-free in snd_usb_mixer_interrupt
CVE-2018-14611 - MEDIUM -  kernel: Use-after-free in try_merge_free_space() when mounting crafted btrfs image
CVE-2017-16525 - MEDIUM -  kernel: Use-after-free in usb_serial_console_disconnect()
CVE-2016-8645 - MEDIUM -  kernel: a BUG() statement can be hit in net/ipv4/tcp_input.c
CVE-2019-15098 - MEDIUM -  kernel: a NULL pointer dereference in drivers/net/wireless/ath/ath6kl/usb.c leads to a crash
CVE-2019-19524 - MEDIUM -  kernel: a malicious USB device in the drivers/input/ff-memless.c leads to use-after-free
CVE-2018-1130 - MEDIUM -  kernel: a null pointer dereference in net/dccp/output.c:dccp_write_xmit() leads to a system crash
CVE-2021-3753 - MEDIUM -  kernel: a race out-of-bound read in vt
CVE-2020-26145 - MEDIUM -  kernel: accepting plaintext broadcast fragments as full frames
CVE-2022-0264 - MEDIUM -  kernel: address leakage in BPF atomic fetch
CVE-2019-20812 - MEDIUM -  kernel: af_packet: TPACKET_V3: invalid timer timeout on error
CVE-2021-34693 - MEDIUM -  kernel: allows local users to obtain sensitive information from stack memory because of uninitialized data structure in net/can/bcm.c
CVE-2021-43389 - MEDIUM -  kernel: an array-index-out-bounds in detach_capi_ctr in drivers/isdn/capi/kcapi.c
CVE-2020-36516 - MEDIUM -  kernel: an off-path attacker may inject data or terminate a victim's TCP session
CVE-2021-4159 - MEDIUM -  kernel: another kernel ptr leak vulnerability via BPF in coerce_reg_to_size
CVE-2022-1015 - MEDIUM -  kernel: arbitrary code execution in linux/net/netfilter/nf_tables_api.c
CVE-2021-38198 - MEDIUM -  kernel: arch/x86/kvm/mmu/paging_tmpl.h incorrectly computes the access permissions of a shadow page
CVE-2018-10021 - MEDIUM -  kernel: ata qc leak in drivers/scsi/libsas/sas_scsi_host.c allows local users to cause denial-of-service
CVE-2020-3702 - MEDIUM -  kernel: ath9k: information disclosure via specifically timed and handcrafted traffic
CVE-2020-0404 - MEDIUM -  kernel: avoid cyclic entity chains due to malformed USB descriptors
CVE-2020-27194 - MEDIUM -  kernel: bounds tracking issue during use of 64-bit values in scalar32_min_max_or function in kernel/bpf/verifier.c
CVE-2021-3411 - MEDIUM -  kernel: broken KRETPROBES reports corruption of .text section while running a FTRACE stress tester
CVE-2021-38203 - MEDIUM -  kernel: btrfs: deadlock via processes that trigger allocation of new system chunks during times when there is a shortage of free space in the system space_info
CVE-2020-36158 - MEDIUM -  kernel: buffer overflow in mwifiex_cmd_802_11_ad_hoc_start function in drivers/net/wireless/marvell/mwifiex/join.c via a long SSID value
CVE-2020-14314 - MEDIUM -  kernel: buffer uses out of index in ext3/4 filesystem
CVE-2020-27835 - MEDIUM -  kernel: child process is able to access parent mm through hfi dev file handle
CVE-2018-16862 - MEDIUM -  kernel: cleancache: Infoleak of deleted files after reuse of old inodes
CVE-2022-1280 - MEDIUM -  kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources
CVE-2021-3744 - MEDIUM -  kernel: crypto: ccp - fix resource leaks in ccp_run_aes_gcm_cmd()
CVE-2020-12771 - MEDIUM -  kernel: deadlock if a coalescing operation fails in btree_gc_coalesce function in drivers/md/bcache/btree.c
CVE-2019-13648 - MEDIUM -  kernel: denial of service in arch/powerpc/kernel/signal_32.c and arch/powerpc/kernel/signal_64.c via sigreturn() system call
CVE-2019-14284 - MEDIUM -  kernel: denial of service in drivers/block/floppy.c by setup_format_params division-by-zero
CVE-2015-1350 - MEDIUM -  kernel: denial of service in notify_change for filesystem xattrs
CVE-2019-3882 - MEDIUM -  kernel: denial of service vector through vfio DMA mappings
CVE-2018-7191 - MEDIUM -  kernel: denial of service via ioctl call in network tun handling
CVE-2017-15274 - MEDIUM -  kernel: dereferencing NULL payload with nonzero length
CVE-2018-13097 - MEDIUM -  kernel: divide-by-zero in fs/f2fs/super.c
CVE-2018-13100 - MEDIUM -  kernel: divide-by-zero in fs/f2fs/super.c
CVE-2019-19051 - MEDIUM -  kernel: dos in i2400m_op_rfkill_sw_toggle() function in drivers/net/wimax/i2400m/op-rfkill.c
CVE-2021-3564 - MEDIUM -  kernel: double free in bluetooth subsystem when the HCI device initialization fails
CVE-2019-15212 - MEDIUM -  kernel: double-free caused by malicious USB device in drivers/usb/misc/rio500.c
CVE-2017-14156 - MEDIUM -  kernel: driver/video/fbdev/aty/atyfb_base.c: atyfb_ioctl() stack infoleak
CVE-2017-7261 - MEDIUM -  kernel: drm/vmwgfx: check that number of mip levels is above zero
CVE-2017-7346 - MEDIUM -  kernel: drm/vmwgfx: limit the number of mip levels in vmw_gb_surface_define_ioctl()
CVE-2020-14304 - MEDIUM -  kernel: ethtool when reading eeprom of device could lead to memory leak
CVE-2015-8839 - MEDIUM -  kernel: ext4 filesystem page fault race condition with fallocate call.
CVE-2017-7495 - MEDIUM -  kernel: ext4: power failure during write(2) causes on-disk information leak
CVE-2018-18690 - MEDIUM -  kernel: filesystem corruption due to an unchecked error condition during an xfs attribute change
CVE-2021-3635 - MEDIUM -  kernel: flowtable list del corruption with kernel BUG at lib/list_debug.c:50
CVE-2020-35508 - MEDIUM -  kernel: fork: fix copy_process(CLONE_PARENT) race with the exiting ->real_parent
CVE-2019-11833 - MEDIUM -  kernel: fs/ext4/extents.c leads to information disclosure
CVE-2021-45868 - MEDIUM -  kernel: fs/quota/quota_tree.c does not validate the block number in the quota tree
CVE-2018-1120 - MEDIUM -  kernel: fuse-backed file mmap-ed onto process cmdline arguments causes denial of service
CVE-2020-36322 - MEDIUM -  kernel: fuse: fuse_do_getattr() calls make_bad_inode() in inappropriate situations
CVE-2021-28950 - MEDIUM -  kernel: fuse: stall on CPU can occur because a retry loop continually finds the same bad inode
CVE-2017-16538 - MEDIUM -  kernel: general protection fault in drivers/media/usb/dvb-usb-v2/lmedm04.c
CVE-2019-20810 - MEDIUM -  kernel: go7007_snd_init in drivers/media/usb/go7007/snd-go7007.c in the Linux kernel before 5.6 does not call snd_card_free for a failure path, which causes a memory leak
CVE-2022-26966 - MEDIUM -  kernel: heap memory leak in drivers/net/usb/sr9700.c
CVE-2021-42327 - MEDIUM -  kernel: heap-based buffer overflow in dp_link_settings_write() in drivers/gpu/drm/amd/display/amdgpu_dm/amdgpu_dm_debugfs.c
CVE-2019-1125 - MEDIUM -  kernel: hw: Spectre SWAPGS gadget vulnerability
CVE-2021-29646 - MEDIUM -  kernel: improper input validation in tipc_nl_retrieve_key function in net/tipc/node.c
CVE-2022-1678 - MEDIUM -  kernel: improper update of sock reference in TCP pacing can lead to memory/netns leak
CVE-2020-25284 - MEDIUM -  kernel: incomplete permission checking for access to rbd devices
CVE-2021-38199 - MEDIUM -  kernel: incorrect connection-setup ordering allows operators of remote NFSv4 servers to cause a DoS
CVE-2018-10940 - MEDIUM -  kernel: incorrect memory bounds check in drivers/cdrom/cdrom.c
CVE-2020-16120 - MEDIUM -  kernel: incorrect unprivileged overlayfs permission checking may lead to information disclosure
CVE-2021-20265 - MEDIUM -  kernel: increase slab leak leads to DoS
CVE-2019-3819 - MEDIUM -  kernel: infinite loop in drivers/hid/hid-debug.c:hid_debug_events_read()
CVE-2020-36310 - MEDIUM -  kernel: infinite loop in set_memory_region_test in arch/x86/kvm/svm/svm.c for certain nested page faults
CVE-2021-39636 - MEDIUM -  kernel: information disclosure due to uninitialized data in do_ipt_get_ctl() and do_ipt_set_ctl() in ip_tables.c
CVE-2021-29647 - MEDIUM -  kernel: information disclosure due to uninitialized data structure in qrtr_recvmsg function in net/qrtr/qrtr.c
CVE-2019-19039 - MEDIUM -  kernel: information disclosure in __btrfs_free_extent in fs/btrfs/extent-tree.c
CVE-2022-25375 - MEDIUM -  kernel: information disclosure in drivers/usb/gadget/function/rndis.c
CVE-2019-19536 - MEDIUM -  kernel: information leak bug caused  by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_pro.c driver
CVE-2017-1000380 - MEDIUM -  kernel: information leak due to a data race in ALSA timer
CVE-2022-0382 - MEDIUM -  kernel: information leak due to uninitialized memory in __tipc_sendmsg() in net/tipc/socket.c
CVE-2022-0494 - MEDIUM -  kernel: information leak in  scsi_ioctl()
CVE-2022-0850 - MEDIUM -  kernel: information leak in copy_page_to_iter() in iov_iter.c
CVE-2020-28588 - MEDIUM -  kernel: information leak in the syscall implementation on 32-bit systems
CVE-2021-33061 - MEDIUM -  kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS
CVE-2019-14283 - MEDIUM -  kernel: integer overflow and OOB read in drivers/block/floppy.c
CVE-2021-3428 - MEDIUM -  kernel: integer overflow in ext4_es_cache_extent
CVE-2020-8649 - MEDIUM -  kernel: invalid read location in vgacon_invert_region function in drivers/video/console/vgacon.c
CVE-2021-20177 - MEDIUM -  kernel: iptables string match rule could result in kernel panic
CVE-2018-6554 - MEDIUM -  kernel: irda: Memory leak caused by repeated binds of irda socket
CVE-2021-27363 - MEDIUM -  kernel: iscsi: unrestricted access to sessions and handles
CVE-2019-9444 - MEDIUM -  kernel: kernel pointer leak in sync debug fs driver leads to local information disclosure
CVE-2020-10773 - MEDIUM -  kernel: kernel stack information leak on s390/s390x
CVE-2017-7472 - MEDIUM -  kernel: keyctl_set_reqkey_keyring() leaks thread keyrings
CVE-2017-17741 - MEDIUM -  kernel: kvm: stack-based out-of-bounds read via vmcall instruction
CVE-2018-9517 - MEDIUM -  kernel: l2tp: Race condition between pppol2tp_session_create() and l2tp_eth_create()
CVE-2021-29650 - MEDIUM -  kernel: lack a full memory barrier upon the assignment of a new table value in net/netfilter/x_tables.c and include/linux/netfilter/x_tables.h may lead to DoS
CVE-2019-9213 - MEDIUM -  kernel: lack of check for mmap minimum address in expand_downwards in mm/mmap.c leads to NULL pointer dereferences exploit on non-SMAP platforms
CVE-2020-15780 - MEDIUM -  kernel: lockdown: bypass through ACPI write via acpi_configfs
CVE-2019-20908 - MEDIUM -  kernel: lockdown: bypass through ACPI write via efivar_ssdt
CVE-2020-29660 - MEDIUM -  kernel: locking inconsistency in drivers/tty/tty_io.c and drivers/tty/tty_jobctrl.c can lead to a read-after-free
CVE-2019-19532 - MEDIUM -  kernel: malicious USB devices can lead to multiple out-of-bounds write
CVE-2022-0480 - MEDIUM -  kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion
CVE-2021-30002 - MEDIUM -  kernel: memory leak for large arguments in video_usercopy function in drivers/media/v4l2-core/v4l2-ioctl.c
CVE-2019-20096 - MEDIUM -  kernel: memory leak in __feat_register_sp() in net/dccp/feat.c
CVE-2021-45480 - MEDIUM -  kernel: memory leak in the __rds_conn_create() in net/rds/connection.c
CVE-2019-19062 - MEDIUM -  kernel: memory leak in the crypto_report() function in crypto/crypto_user_base.c allows for DoS
CVE-2020-15393 - MEDIUM -  kernel: memory leak in usbtest_disconnect function in drivers/usb/misc/usbtest.c
CVE-2021-29649 - MEDIUM -  kernel: memory leak in user mode driver due to lack of cleanup steps in kernel/usermode_driver.c and kernel/bpf/preload/bpf_preload_kern.c
CVE-2022-24959 - MEDIUM -  kernel: memory leak in yam_siocdevprivate() in drivers/net/hamradio/yam.c
CVE-2020-36312 - MEDIUM -  kernel: memory leak upon a kmalloc failure in kvm_io_bus_unregister_dev function in virt/kvm/kvm_main.c
CVE-2017-12190 - MEDIUM -  kernel: memory leak when merging buffers in SCSI IO vectors
CVE-2020-14385 - MEDIUM -  kernel: metadata validator in XFS may cause an inode with a valid, user-creatable extended attribute to be flagged as corrupt
CVE-2019-15118 - MEDIUM -  kernel: mishandling recursion in sound/usb/mixer.c leading to kernel stack exhaustion and crash
CVE-2020-26088 - MEDIUM -  kernel: missing CAP_NET_RAW check in NFC socket creation in net/nfc/rawsock.c allows local attackers to create raw sockets
CVE-2021-43976 - MEDIUM -  kernel: mwifiex_usb_recv() in drivers/net/wireless/marvell/mwifiex/usb.c allows an attacker to cause DoS via crafted USB device
CVE-2019-20811 - MEDIUM -  kernel: net-sysfs: *_queue_add_kobject refcount issue
CVE-2017-6348 - MEDIUM -  kernel: net: Improper lock dropping in the hashbin_delete function
CVE-2020-24490 - MEDIUM -  kernel: net: bluetooth: heap buffer overflow when processing extended advertising report events
CVE-2020-12352 - MEDIUM -  kernel: net: bluetooth: information leak when processing certain AMP packets
CVE-2020-25673 - MEDIUM -  kernel: non-blocking socket in llcp_sock_connect()
CVE-2020-26141 - MEDIUM -  kernel: not verifying TKIP MIC of fragmented frames
CVE-2019-15217 - MEDIUM -  kernel: null pointer dereference in drivers/media/usb/zr364xx/zr364xx.c driver
CVE-2019-15219 - MEDIUM -  kernel: null pointer dereference in drivers/usb/misc/sisusbvga/sisusb.c driver
CVE-2019-12984 - MEDIUM -  kernel: null pointer dereference in function nfc_genl_deactivate_target() in net/nfc/netlink.c
CVE-2020-27830 - MEDIUM -  kernel: null pointer dereference in in spk_ttyio_receive_buf2
CVE-2017-12153 - MEDIUM -  kernel: null pointer dereference in nl80211_set_rekey_data()
CVE-2019-15218 - MEDIUM -  kernel: null pointer dereference in the drivers/media/usb/siano/smsusb.c driver
CVE-2019-19036 - MEDIUM -  kernel: null-pointer dereference in btrfs_root_node in fs/btrfs/ctree.c
CVE-2019-15216 - MEDIUM -  kernel: null-pointer dereference in drivers/usb/misc/yurex.c driver
CVE-2019-10207 - MEDIUM -  kernel: null-pointer dereference in hci_uart_set_flow_control
CVE-2018-19985 - MEDIUM -  kernel: oob memory read in hso_probe in drivers/net/usb/hso.c
CVE-2015-9289 - MEDIUM -  kernel: out of bound read in DVB connexant driver.
CVE-2021-31916 - MEDIUM -  kernel: out of bounds array access in drivers/md/dm-ioctl.c
CVE-2020-0067 - MEDIUM -  kernel: out of bounds read due to a missing bounds check in f2fs_xattr_generic_list of xattr.c leading to local information disclosure
CVE-2019-9245 - MEDIUM -  kernel: out of bounds read due to a missing bounds check leads to local information disclosure
CVE-2019-9445 - MEDIUM -  kernel: out of bounds read due to missing bounds check in F2FS driver leads to local information disclosure
CVE-2019-9453 - MEDIUM -  kernel: out of bounds read in F2FS touch driver leads to local information disclosure
CVE-2017-18551 - MEDIUM -  kernel: out of bounds write in function i2c_smbus_xfer_emulated in drivers/i2c/i2c-core-smbus.c
CVE-2020-0465 - MEDIUM -  kernel: out of bounds write in hid-multitouch.c may lead to escalation of privilege
CVE-2019-9454 - MEDIUM -  kernel: out of bounds write in i2c driver leads to local escalation of privilege
CVE-2018-10877 - MEDIUM -  kernel: out-of-bound access in ext4_ext_drop_refs function with a crafted ext4 image
CVE-2018-10881 - MEDIUM -  kernel: out-of-bound access in ext4_get_group_info() when mounting and operating a crafted ext4 image
CVE-2017-18344 - MEDIUM -  kernel: out-of-bounds access in the show_timer function in kernel/time/posix-timers.c
CVE-2019-15666 - MEDIUM -  kernel: out-of-bounds array access in __xfrm_policy_unlink
CVE-2018-13099 - MEDIUM -  kernel: out-of-bounds memory access in fs/f2fs/inline.c
CVE-2018-13096 - MEDIUM -  kernel: out-of-bounds memory access in fs/f2fs/super.c
CVE-2021-0941 - MEDIUM -  kernel: out-of-bounds read in bpf_skb_change_head() of filter.c due to a use-after-free
CVE-2017-16531 - MEDIUM -  kernel: out-of-bounds read in drivers/usb/core/config.c
CVE-2017-16530 - MEDIUM -  kernel: out-of-bounds read in drivers/usb/storage/uas-detect{.h,.c}
CVE-2020-28915 - MEDIUM -  kernel: out-of-bounds read in fbcon_get_font function
CVE-2020-8647 - MEDIUM -  kernel: out-of-bounds read in in vc_do_resize function in drivers/tty/vt/vt.c
CVE-2022-1508 - MEDIUM -  kernel: out-of-bounds read in iov_iter_revert() in lib/iov_iter.c
CVE-2017-16529 - MEDIUM -  kernel: out-of-bounds read in snd_usb_create_streams
CVE-2017-16535 - MEDIUM -  kernel: out-of-bounds read in usb_get_bos_descriptor function in drivers/usb/core/config.c
CVE-2017-16533 - MEDIUM -  kernel: out-of-bounds read in usbhid_parse function in drivers/hid/usbhid/hid-core.c
CVE-2020-28097 - MEDIUM -  kernel: out-of-bounds read/write in vgacon_scrolldelta function
CVE-2020-0427 - MEDIUM -  kernel: out-of-bounds reads in pinctrl subsystem.
CVE-2021-0935 - MEDIUM -  kernel: out-of-bounds write due to a use-after-free in ip6_xmit() in ip6_output.c
CVE-2019-19319 - MEDIUM -  kernel: out-of-bounds write in ext4_xattr_set_entry in fs/ext4/xattr.c
CVE-2020-14390 - MEDIUM -  kernel: out-of-bounds write in fbcon_redraw_softback
CVE-2021-43975 - MEDIUM -  kernel: out-of-bounds write in hw_atl_utils_fw_rpc_wait() in drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.c
CVE-2020-11565 - MEDIUM -  kernel: out-of-bounds write in mpol_parse_str function in mm/mempolicy.c
CVE-2019-20636 - MEDIUM -  kernel: out-of-bounds write via crafted keycode table
CVE-2021-3732 - MEDIUM -  kernel: overlayfs: Mounting overlayfs inside an unprivileged user namespace can reveal files
CVE-2021-20261 - MEDIUM -  kernel: panic on multiple access to floppy device
CVE-2019-3901 - MEDIUM -  kernel: perf_event_open() and execve() race in setuid programs allows a data leak
CVE-2020-25704 - MEDIUM -  kernel: perf_event_parse_addr_filter memory
CVE-2017-2671 - MEDIUM -  kernel: ping socket / AF_LLC connect() sin_family race
CVE-2021-45402 - MEDIUM -  kernel: pointer leak in check_alu_op() of kernel/bpf/verifier.c
CVE-2021-39648 - MEDIUM -  kernel: possible disclosure of memory due to a race condition in gadget_dev_desc_UDC_show() of configfs.c
CVE-2021-4002 - MEDIUM -  kernel: possible leak or coruption of data residing on hugetlbfs
CVE-2020-0431 - MEDIUM -  kernel: possible out of bounds write in kbd_keycode of keyboard.c
CVE-2022-1462 - MEDIUM -  kernel: possible race condition in drivers/tty/tty_buffers.c
CVE-2020-12826 - MEDIUM -  kernel: possible to send arbitrary signals to a privileged (suidroot) parent process
CVE-2020-0305 - MEDIUM -  kernel: possible use-after-free due to a race condition in cdev_get of char_dev.c
CVE-2019-19227 - MEDIUM -  kernel: potential NULL pointer dereference leads to DoS
CVE-2020-27777 - MEDIUM -  kernel: powerpc: RTAS calls can be used to compromise kernel integrity
CVE-2019-18660 - MEDIUM -  kernel: powerpc: incomplete Spectre-RSB mitigation leads to information exposure
CVE-2021-43056 - MEDIUM -  kernel: ppc: kvm: allows a malicious KVM guest to crash the host
CVE-2018-20509 - MEDIUM -  kernel: print_binder_ref_olocked function in drivers/android/binder.c leads to information disclosure
CVE-2018-20510 - MEDIUM -  kernel: print_binder_transaction_ilocked() in drivers/android/binder.c leads to information disclosure
CVE-2021-29155 - MEDIUM -  kernel: protection for sequences of pointer arithmetic operations against speculatively out-of-bounds loads can be bypassed to leak content of kernel memory
CVE-2021-31829 - MEDIUM -  kernel: protection of stack pointer against speculative pointer arithmetic can be bypassed to leak content of kernel memory
CVE-2018-1000199 - MEDIUM -  kernel: ptrace() incorrect error handling leads to corruption and DoS
CVE-2016-10741 - MEDIUM -  kernel: race condition between direct and memory-mapped I/O in fs/xfs/xfs_aops.c
CVE-2020-25285 - MEDIUM -  kernel: race condition between hugetlb sysctl handlers in mm/hugetlb.c
CVE-2019-19537 - MEDIUM -  kernel: race condition caused by a malicious USB device in the USB character device driver layer
CVE-2020-12652 - MEDIUM -  kernel: race condition in __mptctl_ioctl function in drivers/message/fusion/mptctl.c allows local users to hold an incorrect lock during the ioctl operation
CVE-2021-28964 - MEDIUM -  kernel: race condition in get_old_root function in fs/btrfs/ctree.c because of a lack of locking on an extent buffer before a cloning operation
CVE-2022-1729 - MEDIUM -  kernel: race condition in perf_event_open leads to privilege escalation
CVE-2021-4001 - MEDIUM -  kernel: race condition when the EBPF map is frozen
CVE-2021-29265 - MEDIUM -  kernel: race conditions in usbip_sockfd_store function in drivers/usb/usbip/stub_dev.c can lead to DoS
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2020-26147 - MEDIUM -  kernel: reassembling mixed encrypted/plaintext fragments
CVE-2021-45095 - MEDIUM -  kernel: refcount leak in pep_sock_accept() in net/phonet/pep.c
CVE-2021-20320 - MEDIUM -  kernel: s390 eBPF JIT miscompilation issues fixes
CVE-2017-14489 - MEDIUM -  kernel: scsi: nlmsg is not properly parsed in iscsi_if_rx function
CVE-2021-3772 - MEDIUM -  kernel: sctp: Invalid chunks may be used to remotely remove existing associations
CVE-2021-3894 - MEDIUM -  kernel: sctp: local DoS: unprivileged user can cause BUG()
CVE-2020-26541 - MEDIUM -  kernel: security bypass in certs/blacklist.c and certs/system_keyring.c
CVE-2022-25258 - MEDIUM -  kernel: security issues in the OS descriptor handling section of composite_setup function (composite.c)
CVE-2021-4037 - MEDIUM -  kernel: security regression for CVE-2018-13405
CVE-2016-9604 - MEDIUM -  kernel: security: The built-in keyrings for security tokens can be joined as a session and then modified by the root user
CVE-2020-12770 - MEDIUM -  kernel: sg_write function lacks an sg_remove_request call in a certain failure case
CVE-2020-28974 - MEDIUM -  kernel: slab-out-of-bounds read in fbcon
CVE-2020-14416 - MEDIUM -  kernel: slcan : race over tty->disc_data can lead use-after-free
CVE-2022-1975 - MEDIUM -  kernel: sleep in atomic bug when firmware download timeout
CVE-2022-0168 - MEDIUM -  kernel: smb2_ioctl_query_info NULL Pointer Dereference
CVE-2020-25641 - MEDIUM -  kernel: soft-lockups in iov_iter_copy_from_user_atomic() could result in DoS
CVE-2020-4788 - MEDIUM -  kernel: speculation on incompletely validated data on IBM Power9
CVE-2018-10880 - MEDIUM -  kernel: stack-out-of-bounds write in ext4_update_inline_data function
CVE-2018-10883 - MEDIUM -  kernel: stack-out-of-bounds write in jbd2_journal_dirty_metadata function
CVE-2018-10882 - MEDIUM -  kernel: stack-out-of-bounds write infs/jbd2/transaction.c
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2020-12655 - MEDIUM -  kernel: sync of excessive duration via an XFS v5 image with crafted metadata
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-20317 - MEDIUM -  kernel: timer tree corruption leads to missing wakeup and system freeze
CVE-2020-11494 - MEDIUM -  kernel: transmission of uninitialized data allows attackers to read sensitive information
CVE-2019-5108 - MEDIUM -  kernel: triggering AP to send IAPP location updates for stations before the required authentication process has completed can lead to DoS
CVE-2015-8964 - MEDIUM -  kernel: tty: Prevent ldisc drivers from re-using stale tty fields
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
