CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-11669 - MEDIUM -  kernel: powerpc: guest can cause DoS on POWER9 KVM hosts
CVE-2019-18660 - MEDIUM -  kernel: powerpc: incomplete Spectre-RSB mitigation leads to information exposure
CVE-2019-15030 - MEDIUM -  kernel: powerpc: local user can read vector registers of other users' processes via a Facility Unavailable exception
CVE-2019-15031 - MEDIUM -  kernel: powerpc: local user can read vector registers of other users' processes via an interrupt
CVE-2021-29155 - MEDIUM -  kernel: protection for sequences of pointer arithmetic operations against speculatively out-of-bounds loads can be bypassed to leak content of kernel memory
CVE-2021-31829 - MEDIUM -  kernel: protection of stack pointer against speculative pointer arithmetic can be bypassed to leak content of kernel memory
CVE-2020-25285 - MEDIUM -  kernel: race condition between hugetlb sysctl handlers in mm/hugetlb.c
CVE-2019-19537 - MEDIUM -  kernel: race condition caused by a malicious USB device in the USB character device driver layer
CVE-2020-12652 - MEDIUM -  kernel: race condition in __mptctl_ioctl function in drivers/message/fusion/mptctl.c allows local users to hold an incorrect lock during the ioctl operation
CVE-2021-28964 - MEDIUM -  kernel: race condition in get_old_root function in fs/btrfs/ctree.c because of a lack of locking on an extent buffer before a cloning operation
CVE-2021-29265 - MEDIUM -  kernel: race conditions in usbip_sockfd_store function in drivers/usb/usbip/stub_dev.c can lead to DoS
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2020-26147 - MEDIUM -  kernel: reassembling mixed encrypted/plaintext fragments
CVE-2021-45095 - MEDIUM -  kernel: refcount leak in pep_sock_accept() in net/phonet/pep.c
CVE-2021-20320 - MEDIUM -  kernel: s390 eBPF JIT miscompilation issues fixes
CVE-2021-3772 - MEDIUM -  kernel: sctp: Invalid chunks may be used to remotely remove existing associations
CVE-2021-3894 - MEDIUM -  kernel: sctp: local DoS: unprivileged user can cause BUG()
CVE-2020-26541 - MEDIUM -  kernel: security bypass in certs/blacklist.c and certs/system_keyring.c
CVE-2022-25258 - MEDIUM -  kernel: security issues in the OS descriptor handling section of composite_setup function (composite.c)
CVE-2021-4037 - MEDIUM -  kernel: security regression for CVE-2018-13405
CVE-2020-12770 - MEDIUM -  kernel: sg_write function lacks an sg_remove_request call in a certain failure case
CVE-2020-28974 - MEDIUM -  kernel: slab-out-of-bounds read in fbcon
CVE-2020-14416 - MEDIUM -  kernel: slcan : race over tty->disc_data can lead use-after-free
CVE-2020-8992 - MEDIUM -  kernel: soft lockup via a crafted journal size in ext4_protect_reserved_inode in fs/ext4/block_validity.c
CVE-2020-25641 - MEDIUM -  kernel: soft-lockups in iov_iter_copy_from_user_atomic() could result in DoS
CVE-2020-4788 - MEDIUM -  kernel: speculation on incompletely validated data on IBM Power9
CVE-2022-0854 - MEDIUM -  kernel: swiotlb information leak with DMA_FROM_DEVICE
CVE-2020-12655 - MEDIUM -  kernel: sync of excessive duration via an XFS v5 image with crafted metadata
CVE-2019-20794 - MEDIUM -  kernel: task processes not being properly ended could lead to resource exhaustion
CVE-2021-20317 - MEDIUM -  kernel: timer tree corruption leads to missing wakeup and system freeze
CVE-2020-11494 - MEDIUM -  kernel: transmission of uninitialized data allows attackers to read sensitive information
CVE-2019-5108 - MEDIUM -  kernel: triggering AP to send IAPP location updates for stations before the required authentication process has completed can lead to DoS
CVE-2021-3759 - MEDIUM -  kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks
CVE-2020-10732 - MEDIUM -  kernel: uninitialized kernel data leak in userspace coredumps
CVE-2019-19947 - MEDIUM -  kernel: uninitialized memory allocation in drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c leading to information leak
CVE-2022-1016 - MEDIUM -  kernel: uninitialized registers on stack in nft_do_chain can cause kernel pointer leakage to UM
CVE-2020-13143 - MEDIUM -  kernel: usb: gadget: illegal array access in binding with UDC
CVE-2019-15215 - MEDIUM -  kernel: use after free in drivers/media/usb/cpia2/cpia2_usb.c driver
CVE-2021-0342 - MEDIUM -  kernel: use after free in tun_get_user of tun.c could lead to local escalation of privilege
CVE-2020-27066 - MEDIUM -  kernel: use after free in xfrm6_tunnel_free_spi of net/ipv6/xfrm6_tunnel.c leads to local escalation of privilege
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2019-19529 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/net/can/usb/mcba_usb.c
CVE-2019-19526 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/nfc/pn533/usb.c driver
CVE-2019-19528 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/usb/misc/iowarrior.c driver
CVE-2019-19531 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/usb/misc/yurex.c driver leads to denial of service
CVE-2019-19527 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/hid/usbhid/hiddev.c driver
CVE-2019-19530 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/class/cdc-acm.c driver
CVE-2019-19523 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/misc/adutux.c driver
CVE-2019-15213 - MEDIUM -  kernel: use-after-free caused by malicious USB device in drivers/media/usb/dvb-usb/dvb-usb-init.c
CVE-2019-19767 - MEDIUM -  kernel: use-after-free in __ext4_expand_extra_isize and ext4_xattr_set_entry related to fs/ext4/inode.c and fs/ext4/super.c
CVE-2019-19813 - MEDIUM -  kernel: use-after-free in __mutex_lock in kernel/locking/mutex.c
CVE-2020-10690 - MEDIUM -  kernel: use-after-free in cdev_put() when a PTP device is removed while it's chardev is open
CVE-2019-19966 - MEDIUM -  kernel: use-after-free in cpia2_exit in drivers/media/usb/cpia2/cpia2_v4l.c
CVE-2019-15211 - MEDIUM -  kernel: use-after-free in drivers/media/v4l2-core/v4l2-dev.c
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2020-15436 - MEDIUM -  kernel: use-after-free in fs/block_dev.c
CVE-2021-3573 - MEDIUM -  kernel: use-after-free in function hci_sock_bound_ioctl()
CVE-2021-37159 - MEDIUM -  kernel: use-after-free in hso_free_net_device() in drivers/net/usb/hso.c
CVE-2020-25656 - MEDIUM -  kernel: use-after-free in read in vt_do_kdgkb_ioctl
CVE-2019-19318 - MEDIUM -  kernel: use-after-free in rwsem_down_write_slowpath in kernel/locking/rwsem.c
CVE-2019-20934 - MEDIUM -  kernel: use-after-free in show_numa_stats function
CVE-2020-27825 - MEDIUM -  kernel: use-after-free in the ftrace ring buffer resizing logic due to a race condition
CVE-2020-12464 - MEDIUM -  kernel: use-after-free in usb_sg_cancel function in drivers/usb/core/message.c
CVE-2019-15920 - MEDIUM -  kernel: use-after-free information leak in SMB2_read
CVE-2020-10720 - MEDIUM -  kernel: use-after-free read in napi_gro_frags() in the Linux kernel
CVE-2020-10942 - MEDIUM -  kernel: vhost-net: stack overflow in get_raw_socket while checking sk_family field
CVE-2019-19922 - MEDIUM -  kernel: when cpu.cfs_quota_us is used allows attackers to cause a denial of service against non-cpu-bound applications
CVE-2020-12659 - MEDIUM -  kernel: xdp_umem_reg in net/xdp/xdp_umem.c has an out-of-bounds write which could result in crash and data coruption
CVE-2020-27673 - MEDIUM -  kernel: xen: guest OS users can cause a DoS via a high rate of events to dom0 (XSA-332)
CVE-2020-27675 - MEDIUM -  kernel: xen: race condition in event-channel removal during the event-handling loop (XSA-331)
CVE-2021-4155 - MEDIUM -  kernel: xfs: raw block device data leak in XFS_IOC_ALLOCSP IOCTL
CVE-2020-10781 - MEDIUM -  kernel: zram sysfs resource consumption
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2020-14344 - MEDIUM -  libX11: Heap overflow in the X input method client
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2022-0561 - MEDIUM -  libtiff: Denial of Service via crafted TIFF file
CVE-2022-0562 - MEDIUM -  libtiff: Null source pointer lead to Denial of Service via crafted TIFF file
CVE-2022-0924 - MEDIUM -  libtiff: Out-of-bounds Read error in tiffcp
CVE-2020-19143 - MEDIUM -  libtiff: buffer overflow in TIFFVGetField() in libtiff/tif_dir.c
CVE-2020-19144 - MEDIUM -  libtiff: heap-based buffer overflow in _TIFFmemcpy() in tif_unix.c
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2019-14973 - MEDIUM -  libtiff: integer overflow in _TIFFCheckMalloc and _TIFFCheckRealloc in tif_aux.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-22844 - MEDIUM -  libtiff: out-of-bounds read in _TIFFmemcpy() in tif_unix.c
CVE-2022-0865 - MEDIUM -  libtiff: reachable assertion
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2021-0937 - MEDIUM -  null
CVE-2022-1419 - MEDIUM -  null
CVE-2021-4160 - MEDIUM -  openssl: Carry propagation bug in the MIPS32 and MIPS64 squaring procedure
CVE-2020-1971 - MEDIUM -  openssl: EDIPARTYNAME NULL pointer de-reference
CVE-2019-1551 - MEDIUM -  openssl: Integer overflow in RSAZ modular exponentiation on x86_64
CVE-2021-23841 - MEDIUM -  openssl: NULL pointer dereference in X509_issuer_and_serial_hash()
CVE-2021-3449 - MEDIUM -  openssl: NULL pointer dereference in signature_algorithms processing
CVE-2019-1549 - MEDIUM -  openssl: information disclosure in fork()
CVE-2019-1547 - MEDIUM -  openssl: side-channel weak encryption vulnerability
CVE-2020-29362 - MEDIUM -  p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c
CVE-2019-13636 - MEDIUM -  patch: the following of symlinks in inp.c and util.c is mishandled in cases other than input files
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2019-15718 - MEDIUM -  systemd: systemd-resolved allows unprivileged users to configure DNS
CVE-2021-33910 - MEDIUM -  systemd: uncontrolled allocation on the stack in function unit_name_path_escape leads to crash
CVE-2022-0909 - MEDIUM -  tiff: Divide By Zero error in tiffcrop
CVE-2022-1210 - MEDIUM -  tiff: Malicious file leads to a denial of service in TIFF File Handler
CVE-2022-0907 - MEDIUM -  tiff: NULL Pointer Dereference in tiffcrop
CVE-2022-0908 - MEDIUM -  tiff: Null source pointer passed as an argument to memcpy in TIFFFetchNormalTag() in tif_dirread.c
CVE-2022-0529 - MEDIUM -  unzip: Heap out-of-bound writes and reads during conversion of wide string to local string
CVE-2022-0530 - MEDIUM -  unzip: SIGSEGV during the conversion of an utf-8 string to a local string
CVE-2022-0696 - MEDIUM -  vim: NULL Pointer Dereference in vim prior to 8.2
CVE-2022-1420 - MEDIUM -  vim: Out-of-range Pointer Offset
CVE-2022-0714 - MEDIUM -  vim: buffer overflow
CVE-2022-0319 - MEDIUM -  vim: heap-based out-of-bounds read
CVE-2021-4193 - MEDIUM -  vim: out-of-bound read in getvcol()
CVE-2022-0156 - MEDIUM -  vim: use-after-free while treating allocated lines in user functions
CVE-2019-20807 - MEDIUM -  vim: users can execute arbitrary OS commands via scripting interfaces in the rvim restricted mode
CVE-2022-0213 - MEDIUM -  vim: vim is vulnerable to out of bounds read
CVE-2021-31879 - MEDIUM -  wget: authorization header disclosure on redirect
CVE-2020-27748 - MEDIUM -  xdg-utils: local file inclusion vulnerability
CVE-2019-17351 - MEDIUM -  xen: no grant table and foreign mapping limits leading to crash and DoS
CVE-2021-24032 - MEDIUM -  zstd: Race condition allows attacker to access world-readable destination file
CVE-2021-24031 - MEDIUM -  zstd: adds read permissions to files while being compressed or uncompressed
CVE-2022-1789 - UNKNOWN -  [KVM: x86/mmu: fix NULL pointer dereference on guest INVPCID]
DSA-5085-2 - UNKNOWN -  expat - regression update
DSA-4539-3 - UNKNOWN -  openssl - regression update
